,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label,artist
10399,All Around The World (feat. Bryn Christopher),spotify:track:1oW9LQ9KyFZ6rihgDbn14z,1oW9LQ9KyFZ6rihgDbn14z,0.703,0.843,7,0,0.0422,9.23e-05,115.923,0.578,0.0356,-3.895,party,Matoma
10400,Heads Will Roll - A-Trak Remix,spotify:track:2idmlkd8oUaQvYEtINpLBX,2idmlkd8oUaQvYEtINpLBX,0.744,0.614,1,0,0.00685,0.334,131.994,0.774,0.0838,-3.908,party,Yeah Yeah Yeahs
10401,Simon Says,spotify:track:67IvfvAMYQzJEeHopvwMMW,67IvfvAMYQzJEeHopvwMMW,0.664,0.916,1,1,0.17,1.67e-05,93.134,0.559,0.473,-3.888,party,Pharoahe Monch
10402,Angelina / Zooma Zooma - Live / Medley / Remastered 1999,spotify:track:7jp5ZOm6EI9cayxynj5hCT,7jp5ZOm6EI9cayxynj5hCT,0.554,0.656,1,1,0.742,3.03e-06,129.244,0.812,0.372,-9.368,party,Louis Prima
10403,OUT WEST (feat. Young Thug),spotify:track:6gi6y1xwmVszDWkUqab1qw,6gi6y1xwmVszDWkUqab1qw,0.802,0.591,8,1,0.0104,0,139.864,0.309,0.225,-4.895,party,JACKBOYS
10404,Chase Us Around (feat. Madi Diaz),spotify:track:2rjfZ1GaM2H3XOpWPbmoN0,2rjfZ1GaM2H3XOpWPbmoN0,0.816,0.724,1,1,0.0449,0.0959,115.013,0.768,0.0434,-3.197,party,Viceroy
10405,Big Duffy,spotify:track:0drjMGvIumQHphHQOc285m,0drjMGvIumQHphHQOc285m,0.822,0.625,10,0,0.0112,0.00082,155.047,0.358,0.252,-6.761,party,Lee Bezel
10406,THOT!,spotify:track:2St8HeG23Nzp4NYaWTNtuM,2St8HeG23Nzp4NYaWTNtuM,0.946,0.592,8,1,0.0178,3.22e-06,100.023,0.418,0.23,-7.908,party,TOKYO’S REVENGE
10407,I Think I'm Gonna Kill Myself,spotify:track:47NqSIXJJShZggcF3z5NXA,47NqSIXJJShZggcF3z5NXA,0.763,0.496,9,1,0.548,0.00199,128.623,0.747,0.0509,-9.87,party,Waylon Jennings
10408,Cbat,spotify:track:0AzD1FEuvkXP1verWfaZdv,0AzD1FEuvkXP1verWfaZdv,0.58,0.52,9,1,0.0042,0.831,159.722,0.0585,0.42,-5.999,party,Hudson Mohawke
10409,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",spotify:track:5mqzhMuUpvnMfwNz6iepmO,5mqzhMuUpvnMfwNz6iepmO,0.618,0.845,2,1,0.114,0,171.921,0.486,0.132,0.175,party,Diplo
10410,How Will I Know - Oliver Nelson Remix,spotify:track:6dDLIw9rqi89CKnVnMbltV,6dDLIw9rqi89CKnVnMbltV,0.75,0.763,2,0,0.0125,4.08e-06,117.992,0.679,0.0338,-4.127,party,Whitney Houston
10411,Jimmy Recard,spotify:track:1nikHfOwdPSb9IFPgEMvPk,1nikHfOwdPSb9IFPgEMvPk,0.555,0.826,7,1,0.131,0,97.162,0.685,0.303,-4.762,party,Drapht
10412,I Know There's Gonna Be (Good Times),spotify:track:2zsa7Z6gCA5eBg0p9pbyLs,2zsa7Z6gCA5eBg0p9pbyLs,0.564,0.594,11,0,0.119,0,89.394,0.507,0.155,-9.912,party,Jamie xx
10413,Heybb!,spotify:track:2nJzgUdGCZRrIcvuzvl9yp,2nJzgUdGCZRrIcvuzvl9yp,0.654,0.972,6,0,0.0174,0,117.009,0.687,0.103,-2.872,party,binki
10414,Reflections,spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,2PtBhfoPZ6VYtXkrE5FrCH,0.683,0.675,2,1,0.0223,0.0187,111.008,0.6,0.0292,-5.461,party,MisterWives
10415,Back (feat. Lil Yachty),spotify:track:32zhF8yXc1lej5EcudJXp7,32zhF8yXc1lej5EcudJXp7,0.775,0.559,2,1,0.0102,0,129.014,0.489,0.0474,-8.149,party,Lil Pump
10416,Tokyo Nights,spotify:track:3TxKtkCNR1yQARsvHxvNnP,3TxKtkCNR1yQARsvHxvNnP,0.556,0.671,11,0,0.0319,0.000377,105.057,0.252,0.0647,-6.366,party,Digital Farm Animals
10417,Runaway (U & I),spotify:track:46lFttIf5hnUZMGvjK0Wxo,46lFttIf5hnUZMGvjK0Wxo,0.506,0.805,1,1,0.00711,0.00193,126.008,0.383,0.0469,-4.119,party,Galantis
10418,Doses & Mimosas,spotify:track:44CZRkOxv7UItaAUmh8PgN,44CZRkOxv7UItaAUmh8PgN,0.775,0.655,5,1,0.114,0.00016,114.503,0.346,0.102,-7.333,party,Cherub
10419,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,0,0.037,2.19e-05,123.994,0.592,0.11,-3.24,party,Calvin Harris
10420,High Hopes - Don Diablo Remix,spotify:track:1FlIzyCvRFQUE4pc7PiaIo,1FlIzyCvRFQUE4pc7PiaIo,0.59,0.888,5,1,0.0216,0,126.094,0.288,0.0765,-2.851,party,Panic! At The Disco
10421,Godzilla (feat. Juice WRLD),spotify:track:7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,0,0.145,0,165.995,0.829,0.342,-5.26,party,Eminem
10422,Physical,spotify:track:5px6upUHM3fhOP621Edp4V,5px6upUHM3fhOP621Edp4V,0.647,0.844,0,1,0.0137,0.000658,146.962,0.746,0.0457,-3.756,party,Dua Lipa
10423,Nice For What,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,1,0.0891,9.7e-05,93.372,0.758,0.0707,-6.474,party,Drake
10424,The Boys Are Back In Town,spotify:track:4Mqfhqtb5WmondLWYsCCrz,4Mqfhqtb5WmondLWYsCCrz,0.853,0.701,8,1,0.212,0,155.069,0.643,0.34,-5.908,party,Yung Gravy
10425,Gravy Train,spotify:track:3qOkkP9JLltoUvaLjEXTmW,3qOkkP9JLltoUvaLjEXTmW,0.733,0.622,6,0,0.324,0,143.934,0.729,0.14,-7.689,party,Yung Gravy
10426,Lose Control,spotify:track:7CHi4DtfK4heMlQaudCuHK,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,0,0.129,0,123.935,0.529,0.0415,-8.659,party,MEDUZA
10427,Dancing in the Moonlight - 2001 Remix,spotify:track:1OzY7RRZh3EcIKn7VKZUTx,1OzY7RRZh3EcIKn7VKZUTx,0.748,0.842,10,1,0.0217,4.24e-06,119.023,0.945,0.0265,-3.107,party,Toploader
10428,Winnebago (feat. Quinn XCII & Daniel Wilson),spotify:track:2FVm4ADgYRIQWlpYKDPdl9,2FVm4ADgYRIQWlpYKDPdl9,0.654,0.886,4,1,0.106,9.17e-06,147.959,0.704,0.0417,-2.808,party,Gryffin
10429,Crackin' a Cold One,spotify:track:6sX35U82iEjpMCKmIzPPRi,6sX35U82iEjpMCKmIzPPRi,0.448,0.549,8,1,0.0401,2.83e-05,97.33,0.423,0.0307,-6.496,party,The Lewd Dudes
10430,Intoxicated - Radio Edit,spotify:track:0dbQ4h3cs8QE5fOPMYdDrX,0dbQ4h3cs8QE5fOPMYdDrX,0.792,0.688,0,1,0.00435,0.00477,124.987,0.502,0.0386,-4.008,party,Martin Solveig
10431,WESTWORLD,spotify:track:6u8MYoxXvAHNR0enhdUqgd,6u8MYoxXvAHNR0enhdUqgd,0.713,0.666,11,1,0.2,2.09e-05,112.015,0.277,0.0511,-6.128,party,EVAN GIIA
10432,Nobody's Favorite (feat. Gunplay),spotify:track:3ZZkSBbBOXi1NFzPbY7Lxb,3ZZkSBbBOXi1NFzPbY7Lxb,0.762,0.666,1,1,0.000676,0,157.104,0.362,0.401,-6.203,party,Rick Ross
10433,The Night Out - A-Trak vs. Martin Rework,spotify:track:0HRNJk07cJs0seVHQqjfli,0HRNJk07cJs0seVHQqjfli,0.545,0.928,1,0,0.00237,1.66e-06,127.985,0.617,0.135,-3.358,party,Martin Solveig
10434,Be Right There,spotify:track:2egKQvoHiCJyHXn8lRlsrl,2egKQvoHiCJyHXn8lRlsrl,0.695,0.797,7,1,0.00259,0.112,124.972,0.297,0.0548,-5.199,party,Diplo
10435,You & Me - Flume Remix,spotify:track:25xmy1NPaAtbiaJaqktVKs,25xmy1NPaAtbiaJaqktVKs,0.577,0.388,10,0,0.39,0.000183,74.982,0.278,0.0266,-6.861,party,Disclosure
10436,Solo Dance,spotify:track:3hRi7ubt1NhroxTrdnjn4w,3hRi7ubt1NhroxTrdnjn4w,0.746,0.846,9,1,0.0485,0,114.955,0.403,0.048,-2.432,party,Martin Jensen
10437,What A Feeling - Radio Edit,spotify:track:7flcKUXv1Hd481YWDPZw7R,7flcKUXv1Hd481YWDPZw7R,0.577,0.98,3,1,0.0158,0.000797,130.054,0.501,0.0561,-5.13,party,Peter Luts & Dominico
10438,You Make My Dreams (Come True),spotify:track:4o6BgsqLIBViaGVbx5rbRk,4o6BgsqLIBViaGVbx5rbRk,0.75,0.501,5,1,0.234,0.112,167.06,0.902,0.0552,-12.151,party,Daryl Hall & John Oates
10439,Moonlight - BKAYE Remix,spotify:track:0xrcHE5F1e4OMJ2V9fc2Br,0xrcHE5F1e4OMJ2V9fc2Br,0.498,0.872,7,1,0.039,0,91.866,0.365,0.153,-2.336,party,Grace VanderWaal
10440,Something Good Can Work (RAC Remix),spotify:track:7iavTs5CqLPfLrds9jyDvl,7iavTs5CqLPfLrds9jyDvl,0.668,0.857,5,1,0.234,0.00102,119.927,0.434,0.0353,-6.379,party,Two Door Cinema Club
10441,Calling (Lose My Mind) - Radio Edit,spotify:track:5Sey3HgGa6KB46mlOyCClZ,5Sey3HgGa6KB46mlOyCClZ,0.416,0.849,1,0,0.00864,0.000138,125.098,0.147,0.0455,-4.909,party,Sebastian Ingrosso
10442,City Of Dreams - Radio Edit,spotify:track:54ZPmGE1uOG9IYoUBSRSp7,54ZPmGE1uOG9IYoUBSRSp7,0.478,0.818,4,1,0.00292,0.00789,127.953,0.163,0.0377,-5.076,party,Dirty South
10443,Emily,spotify:track:3lhmj5XfT5poIR5ozhiDmH,3lhmj5XfT5poIR5ozhiDmH,0.663,0.824,7,1,0.0261,0,126.055,0.588,0.0585,-4.053,party,Two Friends
10444,50//50,spotify:track:36lNDeaRf8F8aYaP0zaHpm,36lNDeaRf8F8aYaP0zaHpm,0.837,0.7,7,1,0.0618,0.85,124.139,0.4,0.0506,-7.212,party,Vantage
10445,Shine - Dave Aude Remix,spotify:track:0aihQ3kU7TDQV4TVMjjt6K,0aihQ3kU7TDQV4TVMjjt6K,0.867,0.693,11,0,0.00265,0.25,127.991,0.725,0.0506,-6.8,party,Black Gold
10446,Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,1,0.168,1.14e-05,122.953,0.905,0.0662,-3.158,party,Joel Corry
10447,Burn Fast (Louis Vivet Remix),spotify:track:3kCsMI1T5iW0xlq6LMXN5B,3kCsMI1T5iW0xlq6LMXN5B,0.53,0.875,1,1,0.0044,0,105.057,0.353,0.0333,-5.279,party,Bryce Fox
10448,Magnolia,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,0.791,0.582,11,0,0.0114,0,162.991,0.443,0.286,-7.323,party,Playboi Carti
10449,XO Tour Llif3,spotify:track:7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,0.732,0.75,11,0,0.00264,0,155.096,0.401,0.231,-6.366,party,Lil Uzi Vert
10450,Blinding Lights,spotify:track:0wI0S42Cg41DVGqIIVimTM,0wI0S42Cg41DVGqIIVimTM,0.61,0.711,2,0,0.178,0,99.99,0.5,0.0797,-6.661,party,Revelries
10451,Around the World,spotify:track:6k4vgcMf9n9IRa6SSS0gDu,6k4vgcMf9n9IRa6SSS0gDu,0.66,0.672,10,0,0.0043,0,93.961,0.55,0.0474,-6.739,party,Adam Nystrom
10452,Own Lane,spotify:track:6RkhLFNyvO3vcSAHPU9f79,6RkhLFNyvO3vcSAHPU9f79,0.674,0.422,5,0,0.0403,0,151.016,0.308,0.2,-6.25,party,Munna Cash
10453,goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,1,0.0847,0,130.049,0.43,0.0484,-3.37,party,Travis Scott
10454,Yes Indeed,spotify:track:1wsf1YFQSYND45y0GzJmf7,1wsf1YFQSYND45y0GzJmf7,0.964,0.346,5,0,0.035,0,119.958,0.562,0.53,-9.309,party,Lil Baby
10455,Nice For What,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,1cTZMwcBJT0Ka3UJPXOeeN,0.567,0.913,8,1,0.0934,0.000124,93.35,0.792,0.0736,-6.471,party,Drake
10456,Powerglide (feat. Juicy J),spotify:track:2yUbCEiaolfSMluDo9RMmG,2yUbCEiaolfSMluDo9RMmG,0.712,0.829,1,0,0.0149,0,173.953,0.593,0.141,-4.707,party,Rae Sremmurd
10457,Walk It Talk It,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2,1,0.0876,2.6e-06,145.914,0.395,0.184,-5.145,party,Migos
10458,God's Plan,spotify:track:2XW4DbS6NddZxRPm5rMCeY,2XW4DbS6NddZxRPm5rMCeY,0.758,0.448,7,1,0.0309,8.67e-05,77.176,0.373,0.103,-9.441,party,Drake
10459,Lemon (feat. Drake) - Drake Remix,spotify:track:739vCwA3EpBSkk3uDsI2wB,739vCwA3EpBSkk3uDsI2wB,0.777,0.657,1,1,0.000738,3.34e-06,189.992,0.245,0.237,-6.434,party,N.E.R.D
10460,Clout (feat. 21 Savage),spotify:track:5gZhBSqu6foVqcB1hSAkb3,5gZhBSqu6foVqcB1hSAkb3,0.88,0.728,10,0,0.136,5.42e-05,160.976,0.715,0.205,-6.939,party,Ty Dolla $ign
10461,Stir Fry,spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,0.817,0.816,2,1,0.00263,0,181.982,0.508,0.269,-5.402,party,Migos
10462,MotorSport,spotify:track:4wFjTWCunQFKtukqrNijEt,4wFjTWCunQFKtukqrNijEt,0.904,0.518,2,1,0.0305,0,137.996,0.188,0.183,-5.32,party,Migos
10463,BUTTERFLY EFFECT,spotify:track:1yxgsra98r3qAtxqiGZPiX,1yxgsra98r3qAtxqiGZPiX,0.763,0.598,11,1,0.0714,0,140.987,0.182,0.0539,-6.865,party,Travis Scott
10464,Plain Jane,spotify:track:4dVpf9jZjcORqGTLUaeYj9,4dVpf9jZjcORqGTLUaeYj9,0.797,0.844,11,1,0.0651,0,170.142,0.52,0.275,-5.482,party,A$AP Ferg
10465,Down In the DM,spotify:track:1LxKKYsJNPeBdOwdudsJzv,1LxKKYsJNPeBdOwdudsJzv,0.776,0.662,1,0,0.00157,2.1e-05,152.927,0.324,0.0489,-7.016,party,Yo Gotti
10466,No Hands (feat. Roscoe Dash & Wale),spotify:track:03tqyYWC9Um2ZqU0ZN849H,03tqyYWC9Um2ZqU0ZN849H,0.76,0.595,1,1,0.00544,0,131.497,0.361,0.0391,-6.366,party,Waka Flocka Flame
10467,Everyday We Lit (feat. PnB Rock),spotify:track:4PzovBqgnSHKd8opsP7IVM,4PzovBqgnSHKd8opsP7IVM,0.758,0.646,7,1,0.128,0,155.955,0.589,0.112,-4.701,party,YFN Lucci
10468,Rake It Up (feat. Nicki Minaj),spotify:track:4knL4iPxPOZjQzTUlELGSY,4knL4iPxPOZjQzTUlELGSY,0.91,0.444,1,0,0.022,0,149.953,0.53,0.344,-8.126,party,Yo Gotti
10469,Blasé (feat. Future & Rae Sremmurd),spotify:track:5suEtW2DUAfvroohjzgatb,5suEtW2DUAfvroohjzgatb,0.897,0.642,2,1,0.0219,1.31e-06,127.984,0.291,0.0534,-8.828,party,Ty Dolla $ign
10470,JAPAN,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,5PTG6rrL6EPFD9E2QMI2pl,0.733,0.678,6,1,0.121,0,175.985,0.841,0.438,-7.771,party,Famous Dex
10471,Tuesday (feat. Drake),spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,2znzyzlAUc8Z1Ikq9aFOcx,0.77,0.664,0,1,0.215,0.000118,140.163,0.472,0.211,-5.604,party,ILOVEMAKONNEN
10472,Down On Me,spotify:track:0x3TibRgnSqzkcwrqBd4iX,0x3TibRgnSqzkcwrqBd4iX,0.7,0.598,2,1,0.0369,0,160.041,0.594,0.114,-7.783,party,Jeremih
10473,Bricks (feat. Migos),spotify:track:7yPHKFU9FSCwW4TgWODMrp,7yPHKFU9FSCwW4TgWODMrp,0.8,0.706,8,1,0.198,0,145.938,0.394,0.327,-6.134,party,Carnage
10474,Buy U a Drank (Shawty Snappin'),spotify:track:2aIdVb8v9KTpEZnftkz2mD,2aIdVb8v9KTpEZnftkz2mD,0.451,0.55,1,1,0.0108,0,80.001,0.594,0.262,-8.137,party,T-Pain
10475,Love Sosa,spotify:track:4IowQDUOzUvNtp72HMDcKO,4IowQDUOzUvNtp72HMDcKO,0.772,0.413,0,0,0.0361,0,131.965,0.211,0.089,-8.193,party,Chief Keef
10476,15th and the 1st (feat. YG Hootie),spotify:track:5EPQXIxxry2D99lq31Hdu7,5EPQXIxxry2D99lq31Hdu7,0.83,0.672,11,1,0.0362,0,140.081,0.406,0.333,-4.199,party,Gucci Mane
10477,Dubai Shit,spotify:track:6urLjX35oXXRYtcH1b3dCh,6urLjX35oXXRYtcH1b3dCh,0.774,0.529,5,0,0.0674,0,138.072,0.227,0.0532,-4.479,party,Huncho Jack
10478,All Night (feat. Knox Fortune),spotify:track:60xaS8mYBKUW4VQQ666N0T,60xaS8mYBKUW4VQQ666N0T,0.704,0.777,2,1,0.0358,0,111.921,0.392,0.195,-5.729,party,Chance the Rapper
10479,Come Get Her,spotify:track:1Ser4X0TKttOvo8bgdytTP,1Ser4X0TKttOvo8bgdytTP,0.689,0.564,2,1,0.187,0,185.023,0.123,0.136,-6.226,party,Rae Sremmurd
10480,I Get the Bag (feat. Migos),spotify:track:1XRgIKC5TPwo7nWGyKqgG0,1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,11,1,0.0232,0.000343,139.948,0.425,0.168,-5.475,party,Gucci Mane
10481,wokeuplikethis*,spotify:track:59J5nzL1KniFHnU120dQzt,59J5nzL1KniFHnU120dQzt,0.785,0.62,8,1,0.0138,0,78.477,0.478,0.254,-6.667,party,Playboi Carti
10482,Bartender,spotify:track:5kxddRG1RZaZROadk7iC4D,5kxddRG1RZaZROadk7iC4D,0.675,0.394,8,1,0.0611,0,104.987,0.405,0.133,-8.539,party,T-Pain
10483,Low Life (feat. The Weeknd),spotify:track:7EiZI6JVHllARrX9PUvAdX,7EiZI6JVHllARrX9PUvAdX,0.722,0.331,8,1,0.337,0.283,143.974,0.102,0.0725,-7.789,party,Future
10484,Congratulations - Remix,spotify:track:2YK01AIIWuywG24gsbuizE,2YK01AIIWuywG24gsbuizE,0.722,0.728,10,0,0.198,0,123.059,0.509,0.06,-4.458,party,Post Malone
10485,Takin' Shots,spotify:track:5ffntNJnJOeFv7b7DCd0Bw,5ffntNJnJOeFv7b7DCd0Bw,0.762,0.621,0,1,0.61,0,120.056,0.593,0.0866,-6.24,party,Post Malone
10486,Ball For Me (feat. Nicki Minaj),spotify:track:6IaieqiCVvsNvEt6Y7yOFa,6IaieqiCVvsNvEt6Y7yOFa,0.797,0.55,9,1,0.513,0,134.206,0.543,0.24,-4.166,party,Post Malone
10487,Same Bitches (feat. G-Eazy & YG),spotify:track:688QpQAwqsLdBR6lr13wK1,688QpQAwqsLdBR6lr13wK1,0.731,0.774,10,0,0.434,3.34e-06,100.005,0.219,0.0555,-5.273,party,Post Malone
10488,Plug Walk,spotify:track:6mAz8D1TmlTuef90dbNIiZ,6mAz8D1TmlTuef90dbNIiZ,0.876,0.519,11,1,0.202,0,94.981,0.158,0.143,-6.531,party,Rich The Kid
10489,T-Shirt,spotify:track:7KOlJ92bu51cltsD9KU5I7,7KOlJ92bu51cltsD9KU5I7,0.865,0.687,10,0,0.242,0,139.023,0.486,0.217,-3.744,party,Migos
10490,Broccoli,spotify:track:0qy5D3OJre7SPJNMOL9I71,0qy5D3OJre7SPJNMOL9I71,0.886,0.525,8,1,0.236,0,145.99,0.708,0.132,-7.39,party,Shelley FKA DRAM
10491,Sex,spotify:track:5ZEM9j0jrFr5RdHEbl2MYV,5ZEM9j0jrFr5RdHEbl2MYV,0.51,0.692,0,1,0.00451,0,102.42,0.209,0.171,-5.825,party,Cheat Codes
10492,Get Low,spotify:track:0r2Bul2NuCViraT2zX1l5j,0r2Bul2NuCViraT2zX1l5j,0.521,0.625,1,1,0.0301,0,101.019,0.136,0.067,-7.47,party,Ying Yang Twins
10493,Shots,spotify:track:1V4jC0vJ5525lEF1bFgPX2,1V4jC0vJ5525lEF1bFgPX2,0.825,0.856,1,1,0.00851,1.4e-06,128.016,0.207,0.0476,-1.912,party,LMFAO
10494,Throw Sum Mo,spotify:track:2tQbd2hT4NHhFJZLE8Nisa,2tQbd2hT4NHhFJZLE8Nisa,0.853,0.639,6,0,0.0367,0.000208,142.048,0.575,0.162,-8.013,party,Rae Sremmurd
10495,Kiss Kiss (feat. T-Pain),spotify:track:4CweuuMMzi71pO0MSRgyaT,4CweuuMMzi71pO0MSRgyaT,0.769,0.52,1,1,0.0219,0,140.112,0.58,0.212,-5.14,party,Chris Brown
10496,DONTTRUSTME,spotify:track:4H1ZiD0aytFHoOiosVmT1w,4H1ZiD0aytFHoOiosVmT1w,0.791,0.713,5,0,0.0163,0,130.012,0.514,0.254,-3.742,party,3OH!3
10497,No Money,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0gb1J5UrTpzaU1s3nupgCd,0.671,0.916,6,0,0.0282,0.00762,126.01,0.803,0.0397,-4.014,party,Galantis
10498,Hate Bein' Sober,spotify:track:3SuzCeGoNOWmbWOoDMou0B,3SuzCeGoNOWmbWOoDMou0B,0.82,0.47,8,1,0.00435,0,132.003,0.313,0.0458,-7.181,party,Chief Keef
10499,This Is What You Came For (feat. Rihanna),spotify:track:0azC730Exh71aQlOt9Zj3y,0azC730Exh71aQlOt9Zj3y,0.63,0.928,9,0,0.199,0.124,123.963,0.465,0.0331,-2.787,party,Calvin Harris
10500,Cool Girl,spotify:track:6vJ0Fezf6Etha2C4H21FKO,6vJ0Fezf6Etha2C4H21FKO,0.667,0.72,9,0,0.351,4.26e-06,101.964,0.242,0.11,-7.026,party,Tove Lo
10501,23,spotify:track:20FZrLl9zSbO9b3DhaqO6M,20FZrLl9zSbO9b3DhaqO6M,0.859,0.599,9,1,0.000362,8.2e-06,140.005,0.319,0.0614,-5.254,party,Mike WiLL Made-It
10502,Everytime We Touch,spotify:track:7vcXs0VcknAsRp6X7UvMu0,7vcXs0VcknAsRp6X7UvMu0,0.629,0.989,8,1,0.00356,3.7e-06,142.052,0.396,0.0676,-3.705,party,Cascada
10503,Rich Girl,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,0qRR9d89hIS0MHRkQ0ejxX,0.573,0.683,5,1,0.461,0,169.519,0.817,0.176,-6.644,party,Daryl Hall & John Oates
10504,Cyclone - Main,spotify:track:0x1LCpY9Rgeq97VPajm81B,0x1LCpY9Rgeq97VPajm81B,0.644,0.725,11,1,0.0112,0,77.977,0.584,0.0701,-4.622,party,Baby Bash
10505,Black Beatles,spotify:track:4SgRoETpc8GEkVgBh5OrZs,4SgRoETpc8GEkVgBh5OrZs,0.794,0.632,0,1,0.142,0,145.926,0.355,0.0649,-6.163,party,Rae Sremmurd
10506,Somebody Told Me,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,7HGTkn2aX7MNdKs7nV2xBt,0.509,0.987,10,0,8.05e-05,0.000928,138.039,0.647,0.0886,-3.198,party,The Killers
10507,This Could Be Us,spotify:track:4jTiyLlOJVJj3mCr7yfPQD,4jTiyLlOJVJj3mCr7yfPQD,0.732,0.69,0,0,0.291,0,143.072,0.758,0.134,-4.992,party,Rae Sremmurd
10508,Wasted,spotify:track:7m3povhdMDLZwuEKak0l0n,7m3povhdMDLZwuEKak0l0n,0.638,0.816,2,1,0.00149,0.00115,112.014,0.386,0.0308,-5.503,party,Tiësto
10509,Molly Cyrus,spotify:track:4a17WC0Cf5hSKFD6ts57mk,4a17WC0Cf5hSKFD6ts57mk,0.778,0.917,6,1,0.0966,0,99.97,0.358,0.214,-5.269,party,Stitches
10510,Dan Bilzerian (feat. Lil Yachty),spotify:track:5QfQKhvdcxPgp68O0S39FV,5QfQKhvdcxPgp68O0S39FV,0.793,0.789,4,1,0.119,0,149.99,0.606,0.0626,-3.962,party,T-Pain
10511,Pretty Girl Rock,spotify:track:2Adn2LNgkHMH5TelQVAu4n,2Adn2LNgkHMH5TelQVAu4n,0.666,0.87,11,0,0.203,0,160.014,0.9,0.246,-5.004,party,Keri Hilson
10512,Round Of Applause (feat. Drake),spotify:track:0GK0QPWsOMo3a45xN4aQkM,0GK0QPWsOMo3a45xN4aQkM,0.708,0.816,6,0,0.0171,0,140.021,0.939,0.415,-6.723,party,Waka Flocka Flame
10513,Hips Don't Lie (feat. Wyclef Jean),spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,0,0.284,0,100.024,0.756,0.0712,-5.892,party,Shakira
10514,Yeah!,spotify:track:2PkeVPcL32LA96cK5ySC3c,2PkeVPcL32LA96cK5ySC3c,0.895,0.795,2,1,0.0219,0,105.004,0.574,0.0977,-4.693,party,Usher
10515,Mr. Brightside,spotify:track:0eGsygTp906u18L0Oimnem,0eGsygTp906u18L0Oimnem,0.351,0.928,1,1,0.00113,0,148.03,0.239,0.0759,-3.71,party,The Killers
10516,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",spotify:track:5mqzhMuUpvnMfwNz6iepmO,5mqzhMuUpvnMfwNz6iepmO,0.618,0.845,2,1,0.114,0,171.921,0.486,0.132,0.175,party,Diplo
10517,Motiv8,spotify:track:1AT4xjNarTswd0UZ5FlmKF,1AT4xjNarTswd0UZ5FlmKF,0.869,0.385,4,1,0.135,0,149.897,0.596,0.297,-7.801,party,J. Cole
10518,Making Luv To The Beat (feat. T.I. & DJ E-Feezy) - MERCE Remix,spotify:track:2ITxk0AuB58GgFF4MJ1sZ6,2ITxk0AuB58GgFF4MJ1sZ6,0.77,0.79,0,1,0.0335,0,104.062,0.261,0.0912,-5.007,party,WATCH THE DUCK
10519,Weekend,spotify:track:1VCHNbal0VtE2plMRzvoho,1VCHNbal0VtE2plMRzvoho,0.684,0.774,7,1,0.26,0,84.991,0.448,0.188,-5.951,party,Louis The Child
10520,Doses & Mimosas,spotify:track:44CZRkOxv7UItaAUmh8PgN,44CZRkOxv7UItaAUmh8PgN,0.775,0.655,5,1,0.114,0.00016,114.503,0.346,0.102,-7.333,party,Cherub
10521,Jump - 2015 Remaster,spotify:track:7N3PAbqfTjSEU1edb2tY8j,7N3PAbqfTjSEU1edb2tY8j,0.572,0.835,0,1,0.171,0.000376,129.994,0.796,0.0317,-6.219,party,Van Halen
10522,Free Bird,spotify:track:5EWPGh7jbTNO2wakv8LjUI,5EWPGh7jbTNO2wakv8LjUI,0.249,0.834,0,1,0.0738,9.48e-05,118.223,0.338,0.0577,-8.21,party,Lynyrd Skynyrd
