,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
128,Pirouette,spotify:track:5BfvUt5ztFuAyhWjgWzjr1,5BfvUt5ztFuAyhWjgWzjr1,Chiiild,95,0.741,0.598,5,0,0.146,0.116,91.99,0.629,0.0271,-7.496,sex
129,We Should Tell the Truth,spotify:track:3SR72eMiFDPIxMJc4587yN,3SR72eMiFDPIxMJc4587yN,metr,96,0.808,0.364,7,0,0.0404,0.947,105.036,0.0484,0.0753,-12.306,sex
130,Cyber Sex,spotify:track:1ghvzmzpx2nnrbx7wtpMgo,1ghvzmzpx2nnrbx7wtpMgo,Doja Cat,85,0.917,0.657,8,1,0.318,3.62e-06,131.03,0.818,0.0921,-5.716,sex
131,Sometimes,spotify:track:2m0pzukUN2eFutFjnXNFXF,2m0pzukUN2eFutFjnXNFXF,H.E.R.,48,0.54,0.617,3,0,0.043,0.000854,151.838,0.369,0.0723,-7.56,sex
132,Don't Waste My Time (feat. Ella Mai),spotify:track:3Ey11v2aiX14s4wBaYbhlp,3Ey11v2aiX14s4wBaYbhlp,Usher,97,0.701,0.778,2,1,0.125,0,99.956,0.609,0.201,-5.076,sex
133,Waves (feat. 6LACK),spotify:track:2qHk6Nz5glNQrjW8Rhd5kv,2qHk6Nz5glNQrjW8Rhd5kv,Normani,98,0.578,0.588,0,0,0.415,0,79.174,0.3,0.255,-4.92,sex
134,High Right Now,spotify:track:18LhA0zBzAa2YnhcN3hWGa,18LhA0zBzAa2YnhcN3hWGa,Tyla Yaweh,99,0.703,0.557,4,0,0.0116,9.85e-05,159.985,0.127,0.0438,-6.798,sex
135,PILLOWTALK,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0PDUDa38GO8lMxLCRc4lL1,ZAYN,100,0.584,0.7,11,1,0.117,0,124.944,0.438,0.0456,-4.275,sex
136,Through the Fire - Remix,spotify:track:2RFhqQvs7dGJGE5uXmOWEi,2RFhqQvs7dGJGE5uXmOWEi,Ashoka,101,0.63,0.614,4,0,0.16,0,122.849,0.502,0.47,-9.132,sex
137,Villain,spotify:track:69XnOe5nBgs5DU9f87vkj2,69XnOe5nBgs5DU9f87vkj2,Chenny Britt,102,0.878,0.638,8,1,0.219,6.48e-05,144.994,0.548,0.0517,-6.33,sex
138,Got Friends,spotify:track:6nkJDXIOROsAnFah3ku0xo,6nkJDXIOROsAnFah3ku0xo,GoldLink,103,0.708,0.739,0,0,0.0954,0,143.877,0.389,0.332,-4.001,sex
139,Coffee (F***ing) (feat. Wale),spotify:track:5OFKWrKbS8iTIGxgjyHDzW,5OFKWrKbS8iTIGxgjyHDzW,Miguel,20,0.543,0.667,8,1,0.0165,2.69e-05,162.067,0.196,0.0633,-7.333,sex
140,For the Weekend,spotify:track:2Se4x35Hri9A8tuxePjimK,2Se4x35Hri9A8tuxePjimK,Zak Downtown,104,0.777,0.737,1,1,0.0277,1.71e-05,82.069,0.912,0.133,-6.597,sex
141,If You Let Me,spotify:track:5LKXxwgll43fxe1lPF7sze,5LKXxwgll43fxe1lPF7sze,Sinead Harnett,52,0.407,0.403,5,0,0.158,5.98e-06,90.907,0.329,0.113,-8.396,sex
142,SUMMER,spotify:track:1jNg1rfjc7V9wagU9Xjxq2,1jNg1rfjc7V9wagU9Xjxq2,The Carters,105,0.579,0.567,10,1,0.114,1.25e-05,135.55,0.546,0.067,-6.389,sex
143,Promise Me,spotify:track:3x7Y3Y6Rt4hzl9Gk4zaqbK,3x7Y3Y6Rt4hzl9Gk4zaqbK,Liv Lauren,106,0.68,0.538,8,0,0.124,0,141.988,0.311,0.0673,-6.425,sex
144,Flowers,spotify:track:1FvOiE8MGWB8MUCAPvro3h,1FvOiE8MGWB8MUCAPvro3h,Jacob Tillberg,71,0.754,0.652,11,0,0.174,0,95.006,0.474,0.0308,-4.924,sex
145,Dale,spotify:track:2PqYvCn4k052crszb9GI13,2PqYvCn4k052crszb9GI13,EJO,107,0.902,0.536,0,1,0.12,0.0225,94.979,0.341,0.0628,-6.836,sex
146,February 3rd,spotify:track:3c5gLGgwRrE7sQYSNHCXEj,3c5gLGgwRrE7sQYSNHCXEj,Jorja Smith,108,0.624,0.453,6,0,0.453,0.000995,84.815,0.272,0.0369,-9.184,sex
147,virgins go to hell,spotify:track:6pv6HYg3Th0JPk2FaHKe8d,6pv6HYg3Th0JPk2FaHKe8d,eli.,92,0.72,0.639,8,1,0.00128,2.12e-06,160.017,0.346,0.0772,-6.013,sex
148,Proper,spotify:track:52QlvRaIPOdawvkW4jWOnL,52QlvRaIPOdawvkW4jWOnL,Femi,109,0.699,0.63,0,1,0.31,9.06e-05,160.038,0.712,0.16,-8.596,sex
149,Problem,spotify:track:3GPhpnu4OXNGodgCXe8F5E,3GPhpnu4OXNGodgCXe8F5E,Alex Mali,110,0.781,0.753,1,1,0.189,0.000318,134.004,0.533,0.0442,-5.464,sex
150,Pink Pilot,spotify:track:2lnf36zXfryAiXpr3L97nO,2lnf36zXfryAiXpr3L97nO,Cook Thugless,111,0.775,0.539,10,0,0.0408,0.00544,111.359,0.686,0.052,-6.551,sex
151,Old Feels,spotify:track:3T181EDPZTLkFyt7xco9xL,3T181EDPZTLkFyt7xco9xL,Ronnie Lott,112,0.632,0.285,0,1,0.727,0,119.847,0.26,0.298,-10.63,sex
152,Penthouse Floor (feat. Chance the Rapper),spotify:track:67Nf4Nsr2Nm5CFfJgqwDb0,67Nf4Nsr2Nm5CFfJgqwDb0,John Legend,79,0.671,0.742,10,0,0.451,4.38e-06,89.835,0.767,0.368,-4.768,sex
153,Faded Love (feat. Future),spotify:track:5TR3sdi4QH0qwIsZ6CqJa3,5TR3sdi4QH0qwIsZ6CqJa3,Tinashe,113,0.536,0.671,5,0,0.662,0,123.007,0.668,0.339,-5.77,sex
154,Continuum,spotify:track:70f8Zzy5bC7Se59NVfX3ge,70f8Zzy5bC7Se59NVfX3ge,Tanerélle,114,0.695,0.35,3,0,0.359,0.00505,120.042,0.0372,0.0857,-16.127,sex
155,Get You Home Tonight,spotify:track:46fzZ8oKDglm9KBXYnWRSS,46fzZ8oKDglm9KBXYnWRSS,Sean Fung,115,0.634,0.0677,1,0,0.748,0.00237,109.965,0.276,0.0665,-16.701,sex
156,Do You?,spotify:track:4YAuKJ1fxUVdrky8dXUsjT,4YAuKJ1fxUVdrky8dXUsjT,We Want You To Dance,116,0.597,0.503,2,0,0.137,0.000132,176.099,0.499,0.0458,-7.339,sex
157,Heavy Weather,spotify:track:4maDSbHXTGR8GCB7pdwusr,4maDSbHXTGR8GCB7pdwusr,Sølv,117,0.576,0.518,4,0,0.596,0.876,130.024,0.366,0.0446,-13.402,sex
158,Better Baby,spotify:track:768fgSimt9aNuSrLDT3wJ0,768fgSimt9aNuSrLDT3wJ0,Marzmates,118,0.726,0.481,11,0,0.546,0,123.92,0.206,0.0577,-6.642,sex
159,Body Talking,spotify:track:5RcdoLxxz4eRab9Q3ctcJB,5RcdoLxxz4eRab9Q3ctcJB,Joe Daccache,119,0.663,0.411,10,1,0.431,5.32e-05,104.975,0.0959,0.0369,-7.845,sex
160,quarantine love,spotify:track:27pEJDtz11Dith5kHj4R77,27pEJDtz11Dith5kHj4R77,Dibyo,120,0.713,0.229,1,1,0.113,0.021,154.488,0.598,0.0471,-10.362,sex
161,Bedtalk Calling,spotify:track:3TmLLZHXmweJcMEdEd7RBD,3TmLLZHXmweJcMEdEd7RBD,J.O.Y,121,0.384,0.58,9,1,0.102,0,76.247,0.198,0.0858,-6.132,sex
162,Low,spotify:track:5iObMcnniptDPTyOzmPiZu,5iObMcnniptDPTyOzmPiZu,Venâncio,122,0.692,0.635,11,0,0.549,3.88e-05,118.949,0.318,0.0544,-7.608,sex
163,Spiteful,spotify:track:6tX8e8lznTWksxf4M8200t,6tX8e8lznTWksxf4M8200t,IX WULF,123,0.513,0.584,7,1,0.076,0.000602,169.935,0.18,0.0836,-7.055,sex
164,Start It Right,spotify:track:5UTz4aKbHJkvuchKbwg4jI,5UTz4aKbHJkvuchKbwg4jI,THEMXXNLIGHT,124,0.491,0.377,10,0,0.04,0,111.016,0.194,0.0532,-11.702,sex
165,Tempo,spotify:track:09mZs4QT2Tbrh1XDTaQkyQ,09mZs4QT2Tbrh1XDTaQkyQ,Jymenik,125,0.703,0.421,1,0,0.663,2.69e-06,115.028,0.284,0.053,-11.673,sex
166,Do It for Me,spotify:track:34vCWXqZ0NkVJEiBlbJHoA,34vCWXqZ0NkVJEiBlbJHoA,Rosenfeld,126,0.592,0.528,11,0,0.167,0.00119,164.951,0.482,0.122,-7.802,sex
167,SYHTF,spotify:track:3xHwjuCsGzlHnmnIEkaeZ4,3xHwjuCsGzlHnmnIEkaeZ4,Suave,127,0.421,0.461,1,1,0.0914,0.000117,112.051,0.064,0.048,-10.901,sex
168,Barriers,spotify:track:2SNCAlKCQu6OANhMGOHAP4,2SNCAlKCQu6OANhMGOHAP4,Leanne Robinson,128,0.655,0.697,6,0,0.00531,0.293,129.964,0.145,0.0333,-4.77,sex
169,Now We Good,spotify:track:4kSmYjAlcNt8Pu2Ppk1zZ3,4kSmYjAlcNt8Pu2Ppk1zZ3,Wulf G,129,0.573,0.606,4,0,0.303,1.76e-06,78.983,0.0989,0.0473,-4.997,sex
170,like u,spotify:track:5V8QKyt40AbgQXIhGwhT5f,5V8QKyt40AbgQXIhGwhT5f,Rosenfeld,126,0.749,0.555,2,1,0.388,0.0372,108.112,0.479,0.0915,-9.627,sex
171,24 Karat,spotify:track:6bN7SokNMZlZatJVWsB43V,6bN7SokNMZlZatJVWsB43V,Alexi Blue,130,0.793,0.419,9,0,0.609,0,130.117,0.306,0.256,-9.409,sex
172,New Egypt,spotify:track:03liD7rV4110YJUHdIUfKi,03liD7rV4110YJUHdIUfKi,Justus,131,0.775,0.19,11,1,0.337,8.07e-05,119.939,0.115,0.0567,-9.24,sex
173,Dark Desires,spotify:track:0BgCCRqJwbyWDncUjUV81E,0BgCCRqJwbyWDncUjUV81E,Wayneslost,132,0.434,0.397,2,0,0.713,0.00389,87.896,0.0397,0.258,-12.521,sex
174,HOT,spotify:track:25a7EWpbv4NjeUIP1PN6T1,25a7EWpbv4NjeUIP1PN6T1,Pia Mia,133,0.726,0.623,4,0,0.297,0,95.986,0.844,0.109,-3.986,sex
175,Leave,spotify:track:5cWkpwXPRjjnhX4mGecSxt,5cWkpwXPRjjnhX4mGecSxt,Zolo,134,0.919,0.461,5,1,0.0312,0,96.009,0.323,0.0507,-7.72,sex
176,Swish,spotify:track:072GuDuz8KUCpTOx1fDTTt,072GuDuz8KUCpTOx1fDTTt,Josh Stanley,135,0.646,0.412,4,0,0.145,0,161.878,0.276,0.111,-10.929,sex
177,Sharpie,spotify:track:5EC3hPcz9cHx3RzxjD5Gay,5EC3hPcz9cHx3RzxjD5Gay,TeawhYB,136,0.727,0.49,2,1,0.7,0,128.166,0.495,0.112,-10.172,sex
178,LoveYou,spotify:track:4z5JSmH4pkeZrvnU8lfad3,4z5JSmH4pkeZrvnU8lfad3,Dxvn.,137,0.619,0.348,1,0,0.832,0.0534,105.079,0.139,0.0532,-13.144,sex
179,Heavenly Roses,spotify:track:1TYSYJE5qSkPjKabCMdIaE,1TYSYJE5qSkPjKabCMdIaE,Cruz,138,0.336,0.444,8,0,0.538,0,86.031,0.585,0.0429,-10.453,sex
180,Catch Me,spotify:track:4Ib87leNsjQB4Oitglp0sq,4Ib87leNsjQB4Oitglp0sq,Dxvn.,137,0.742,0.393,7,0,0.598,0,69.314,0.518,0.0406,-7.659,sex
181,Like a Star (Refix),spotify:track:3Qze4JccELF518kWYKmyG9,3Qze4JccELF518kWYKmyG9,Leanne Robinson,128,0.384,0.356,11,0,0.621,0.0828,175.838,0.348,0.211,-15.927,sex
182,Sangria,spotify:track:4KQc58opRpFj21AgjzqxK5,4KQc58opRpFj21AgjzqxK5,Mere Raj,139,0.767,0.405,11,0,0.704,0,136.081,0.422,0.103,-9.899,sex
183,Some Kinda Voodoo,spotify:track:70nBbQ0jwuFClOrS1DrbqP,70nBbQ0jwuFClOrS1DrbqP,Criibaby,140,0.789,0.332,7,0,0.878,0.00393,146.051,0.452,0.0423,-7.164,sex
184,So Hard,spotify:track:0UvHKTi7EM3Em2iPYw1uBm,0UvHKTi7EM3Em2iPYw1uBm,Nolo Wrldpul,141,0.824,0.399,1,1,0.627,0,135.013,0.412,0.148,-9.616,sex
185,My Type,spotify:track:6oiofTHb3KFAju5Z1CyvvK,6oiofTHb3KFAju5Z1CyvvK,L8NiteVibe,142,0.438,0.363,10,0,0.349,0.00135,83.584,0.163,0.082,-13.729,sex
186,Livingroom,spotify:track:4eOSIg5Cdx9qwef58uStAY,4eOSIg5Cdx9qwef58uStAY,Nani Wells,143,0.465,0.518,0,0,0.751,0,188.98,0.492,0.0548,-8.311,sex
187,Zones,spotify:track:64ra6DzL9wp8SryYmuUOAO,64ra6DzL9wp8SryYmuUOAO,David Angel,144,0.841,0.426,11,1,0.413,0.0825,120.01,0.563,0.117,-9.716,sex
188,Valentina,spotify:track:1GzVxPIwnauJZwZYRWe7lU,1GzVxPIwnauJZwZYRWe7lU,Serena Isioma,145,0.716,0.372,11,0,0.37,0.296,90.334,0.735,0.0278,-12.878,sex
189,VERY ALONE,spotify:track:1LCgehdvJ91SgSRuI7Ez90,1LCgehdvJ91SgSRuI7Ez90,Zaia,146,0.928,0.559,2,1,0.15,0.0401,103.017,0.962,0.0395,-12.164,sex
190,Gypsy Boy,spotify:track:4ZNNrmJ2vsUsfuNwlzg0sF,4ZNNrmJ2vsUsfuNwlzg0sF,MOÏRA,147,0.426,0.266,2,0,0.276,0.000701,155.888,0.156,0.0899,-13.628,sex
191,Um Sol a Cada Dia,spotify:track:1vjUMlcBkSKjZ05ae4tE5G,1vjUMlcBkSKjZ05ae4tE5G,Pirikito,148,0.865,0.209,4,1,0.821,0.0281,125.992,0.527,0.104,-11.777,sex
192,"Heaven - From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""",spotify:track:1hQ5BF4iuSptwRVgl8C14E,1hQ5BF4iuSptwRVgl8C14E,Julia Michaels,149,0.552,0.371,7,0,0.857,0,199.843,0.245,0.0359,-9.104,sex
193,Rollin',spotify:track:4PIFbu6NG9d3kCRFbBTZvM,4PIFbu6NG9d3kCRFbBTZvM,Brazuka,150,0.506,0.187,3,0,0.115,2.04e-06,134.027,0.16,0.123,-15.649,sex
194,Go Fuck Yourself,spotify:track:4NZrZgrRoR4GwR7flWOXRI,4NZrZgrRoR4GwR7flWOXRI,Two Feet,86,0.765,0.327,6,1,0.571,0.0479,74.931,0.292,0.277,-8.029,sex
196,NBK,spotify:track:3FOMoKkOzJmYHHbAqXBWvs,3FOMoKkOzJmYHHbAqXBWvs,Niykee Heaton,151,0.641,0.655,10,1,0.444,1.51e-05,119.894,0.352,0.0727,-6.105,sex
197,6 Inch (feat. The Weeknd),spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,0pxNyJJiL2zZZ5GgJ4JhsQ,Beyoncé,82,0.516,0.637,6,1,0.0433,3.89e-06,138.011,0.324,0.0632,-8.832,sex
198,You,spotify:track:01jIO8SJFnpSiNLH1JaBZ5,01jIO8SJFnpSiNLH1JaBZ5,Jacquees,3,0.735,0.453,8,0,0.413,0,115.002,0.335,0.0602,-8.264,sex
199,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",spotify:track:2PIvq1pGrUjY007X5y1UpM,2PIvq1pGrUjY007X5y1UpM,The Weeknd,0,0.659,0.381,2,0,0.385,0,119.844,0.426,0.0304,-5.922,sex
200,Expectations,spotify:track:1EXotCuzdXR34W1MoP6Um7,1EXotCuzdXR34W1MoP6Um7,Lauren Jauregui,152,0.576,0.443,4,0,0.00923,1.88e-06,180.08,0.452,0.0754,-7.477,sex
202,Slow Motion,spotify:track:4NYwy0R3NdvORX2B6OZXBT,4NYwy0R3NdvORX2B6OZXBT,Trey Songz,23,0.733,0.408,7,0,0.679,3.92e-05,94.947,0.291,0.0388,-7.834,sex
203,"Crazy In Love - From The ""Fifty Shades Of Grey"" Soundtrack",spotify:track:6YlCf1QCtQcgujFS40ItnI,6YlCf1QCtQcgujFS40ItnI,Beyoncé,82,0.369,0.682,7,0,0.0516,0.00228,87.003,0.274,0.077,-6.885,sex
204,Breaking Bed,spotify:track:1dKTrMZVD7UcLOcy0rTNKs,1dKTrMZVD7UcLOcy0rTNKs,Toji,153,0.736,0.304,10,0,0.358,0,103.972,0.346,0.0811,-13.781,sex
205,Spinning Over You,spotify:track:5pRjjUUeDqtnIeSnVZ8Q7Y,5pRjjUUeDqtnIeSnVZ8Q7Y,REYKO,154,0.805,0.842,1,0,0.67,0.116,99.984,0.734,0.0357,-2.207,sex
206,Escalate,spotify:track:1oMG5J1kBZ7tjxOIUVrcgK,1oMG5J1kBZ7tjxOIUVrcgK,Tsar B,155,0.455,0.373,5,0,0.106,0.00102,112.062,0.149,0.0491,-9.337,sex
207,Chocolate High,spotify:track:32zjpTY4F10mnfluBOtEV3,32zjpTY4F10mnfluBOtEV3,Anika Marie,156,0.331,0.443,8,1,0.0992,0,62.119,0.157,0.348,-10.168,sex
208,Tadow,spotify:track:51rPRW8NjxZoWPPjnRGzHw,51rPRW8NjxZoWPPjnRGzHw,Masego,157,0.704,0.487,9,0,0.669,8.64e-05,121.726,0.313,0.0604,-6.407,sex
209,Bedroom,spotify:track:5CKAdIqcxvpSR4svKpYD8n,5CKAdIqcxvpSR4svKpYD8n,The-Dream,158,0.654,0.585,10,0,0.665,5.1e-05,125.79,0.46,0.0928,-7.518,sex
210,Slow,spotify:track:4ne5HQZKB99ZWMlfacEODq,4ne5HQZKB99ZWMlfacEODq,Vedo,159,0.697,0.456,8,1,0.0921,0,103.026,0.341,0.0657,-8.588,sex
211,On II U,spotify:track:1sYYkyHT1it74eIyNQ0EdO,1sYYkyHT1it74eIyNQ0EdO,Alex Isley,160,0.707,0.144,0,1,0.759,8.97e-06,99.966,0.301,0.156,-20.833,sex
212,All Mine,spotify:track:2cLOhJv1hQQRLBf3eVJOHV,2cLOhJv1hQQRLBf3eVJOHV,PLAZA,161,0.716,0.342,9,0,0.0928,0.00129,79.001,0.372,0.0461,-7.9,sex
213,Personal,spotify:track:3cQ2X0PIJOWgOdkfvSmQtg,3cQ2X0PIJOWgOdkfvSmQtg,PLAZA,161,0.532,0.766,3,0,0.101,0.00883,75.028,0.402,0.0817,-6.616,sex
214,Touch & Go,spotify:track:3tCzbwbedFBgqr3ErZIra5,3tCzbwbedFBgqr3ErZIra5,PLAZA,161,0.663,0.512,9,0,0.488,7.4e-06,161.891,0.397,0.0625,-6.816,sex
215,Swim,spotify:track:3M0lSi5WW79CXQamgSBIjx,3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,162,0.666,0.542,8,1,0.27,0,120.134,0.0771,0.0392,-6.429,sex
216,You,spotify:track:3eo7KxA5x2gMngBpyhcO1X,3eo7KxA5x2gMngBpyhcO1X,11:11,163,0.478,0.555,5,0,0.174,1.1e-05,128.728,0.139,0.111,-7.6,sex
217,Neighbors Know My Name,spotify:track:6jvvpPJQJy5rMOEkLlADl6,6jvvpPJQJy5rMOEkLlADl6,Trey Songz,23,0.663,0.693,7,0,0.0379,0,120.026,0.391,0.0635,-5.776,sex
218,Feel It,spotify:track:1sntdOU6b9fMuUOm3NPIuY,1sntdOU6b9fMuUOm3NPIuY,Michele Morrone,164,0.651,0.369,1,0,0.142,0.00308,155.014,0.372,0.045,-9.301,sex
219,Drink Me,spotify:track:4CSDGcaQ4WY19JN2zny5OY,4CSDGcaQ4WY19JN2zny5OY,Michele Morrone,164,0.616,0.383,8,1,0.134,0.00178,75.172,0.551,0.0651,-9.171,sex
221,Birthday Sex,spotify:track:16XNk3bVCSHXN1rlwbXtHb,16XNk3bVCSHXN1rlwbXtHb,Jeremih,1,0.677,0.523,7,0,0.295,0,60.019,0.446,0.0439,-5.603,sex
223,What Goes Around.../...Comes Around (Interlude),spotify:track:3pD0f7hSJg2XdQ6udw5Tey,3pD0f7hSJg2XdQ6udw5Tey,Justin Timberlake,165,0.687,0.723,7,1,0.122,0.00102,76.0,0.432,0.0709,-4.751,sex
224,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",spotify:track:32YHCNItnCdiYaPbw0uTo8,32YHCNItnCdiYaPbw0uTo8,Annie Lennox,166,0.563,0.383,2,0,0.283,2.59e-06,173.984,0.357,0.0322,-7.544,sex
225,"Meet Me In The Middle - From The ""Fifty Shades Of Grey"" Soundtrack",spotify:track:349eMAQNz3QBhlrdoXMO0C,349eMAQNz3QBhlrdoXMO0C,Jessie Ware,167,0.686,0.286,9,0,0.564,0.209,122.983,0.283,0.0295,-9.603,sex
227,Bad Intentions,spotify:track:5W3UniuRMkHHIpaiQo1hAW,5W3UniuRMkHHIpaiQo1hAW,Niykee Heaton,151,0.747,0.716,11,0,0.26,0,123.979,0.487,0.0798,-5.071,sex
228,Wicked Games,spotify:track:137wbDM4s2ugav7MKO45O9,137wbDM4s2ugav7MKO45O9,The Weeknd,0,0.409,0.579,11,0,0.0113,5.24e-06,111.426,0.316,0.0387,-5.156,sex
229,Sativa,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,2pg2TiYo9Rb8KeB5JjP7jS,Jhené Aiko,14,0.741,0.61,6,0,0.316,0,125.99,0.72,0.0511,-7.34,sex
231,Hallucinations,spotify:track:0UE0RhnRaEYsiYgXpyLoZc,0UE0RhnRaEYsiYgXpyLoZc,dvsn,35,0.765,0.398,7,0,0.0681,8.48e-06,95.976,0.348,0.037,-8.993,sex
232,Do You...,spotify:track:0HDJk7Sz8DpCsiJR1sjhEO,0HDJk7Sz8DpCsiJR1sjhEO,Miguel,20,0.593,0.589,11,1,0.462,3.88e-06,148.055,0.306,0.0366,-6.401,sex
234,Do You...,spotify:track:6UnhtSItiWD9XjFM2uFuNg,6UnhtSItiWD9XjFM2uFuNg,Miguel,20,0.593,0.589,11,1,0.462,3.88e-06,148.055,0.306,0.0366,-6.401,sex
235,Sex You,spotify:track:4pJt6B16mFRkmHfXUYmmrK,4pJt6B16mFRkmHfXUYmmrK,Bando Jonez,168,0.595,0.606,9,0,0.0254,0,128.861,0.474,0.0577,-3.724,sex
236,The Body (feat. Jeremih),spotify:track:1cOi4OoRlpOznxiRa8FfHf,1cOi4OoRlpOznxiRa8FfHf,Wale,30,0.493,0.542,9,1,0.0774,0,109.399,0.172,0.076,-8.016,sex
237,Watch Me Burn,spotify:track:3G2PuoyQe0NURrvgia041E,3G2PuoyQe0NURrvgia041E,Michele Morrone,164,0.724,0.604,2,1,0.0169,3.5e-05,140.056,0.515,0.235,-7.896,sex
238,Poison,spotify:track:5NijSs5dAwaIybq1GaRTIe,5NijSs5dAwaIybq1GaRTIe,Brent Faiyaz,43,0.689,0.394,2,0,0.711,0.000905,117.489,0.382,0.065,-10.102,sex
239,Dangerous Woman,spotify:track:6T506SFlFUVVNvnmCiVZR0,6T506SFlFUVVNvnmCiVZR0,Ariana Grande,169,0.662,0.618,7,1,0.0537,0,134.022,0.261,0.0455,-5.26,sex
240,Come Thru (with Usher),spotify:track:3TTMUI5dFcbeNSDTTDY9M8,3TTMUI5dFcbeNSDTTDY9M8,Summer Walker,11,0.679,0.728,5,0,0.159,0,152.001,0.46,0.154,-3.092,sex
241,Lights Out,spotify:track:4XXt6CKHNFi25WNWEhCHLa,4XXt6CKHNFi25WNWEhCHLa,Sonn,170,0.678,0.299,8,1,0.681,0.000141,98.049,0.197,0.0863,-11.664,sex
243,Phone,spotify:track:0Fbmqswyxs3LV01f5pJGBZ,0Fbmqswyxs3LV01f5pJGBZ,Dylan Wild,171,0.492,0.644,8,1,0.0955,8.58e-06,91.743,0.264,0.0506,-8.063,sex
244,Temporary,spotify:track:2jLjXcSHPJbsBEDW3NRBmo,2jLjXcSHPJbsBEDW3NRBmo,Dylan Wild,171,0.538,0.802,2,1,0.148,0,132.205,0.491,0.333,-6.832,sex
245,Rihanna,spotify:track:2OmSPqvPsPK5m5X6UByh5S,2OmSPqvPsPK5m5X6UByh5S,Junior Lord,172,0.759,0.616,6,0,0.565,3.87e-05,92.088,0.653,0.137,-3.924,sex
246,Remedy,spotify:track:3GqmMMyzEzQlHIFpVJ3xfi,3GqmMMyzEzQlHIFpVJ3xfi,Cobain,173,0.811,0.204,7,0,0.889,0.00413,134.09,0.533,0.0656,-13.587,sex
247,Slide (with Gunna),spotify:track:5zYmGeAGeqM4pA4jb64NHI,5zYmGeAGeqM4pA4jb64NHI,Coi Leray,174,0.692,0.464,9,0,0.526,0,96.899,0.484,0.0422,-7.004,sex
248,Say Too Much,spotify:track:0hI98gcOrnnx5jIlQ9W5Sp,0hI98gcOrnnx5jIlQ9W5Sp,Reuben Isaac,175,0.886,0.431,0,0,0.322,0.242,141.001,0.944,0.12,-10.276,sex
250,idontwannabeyouanymore,spotify:track:41zXlQxzTi6cGAjpOXyLYH,41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,176,0.483,0.412,7,1,0.737,0,170.163,0.247,0.0402,-8.461,sex
251,Call Out My Name,spotify:track:4MPTj8lMMvxLwT3EwuXFop,4MPTj8lMMvxLwT3EwuXFop,The Weeknd,0,0.449,0.599,1,1,0.211,0,134.144,0.165,0.0369,-4.892,sex
252,lovely (with Khalid),spotify:track:0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,Billie Eilish,176,0.351,0.296,4,0,0.934,0,115.284,0.12,0.0333,-10.109,sex
253,Get You (feat. Kali Uchis),spotify:track:6N3qHjcwly8ZuhE4bPYJAX,6N3qHjcwly8ZuhE4bPYJAX,Daniel Caesar,17,0.659,0.295,11,0,0.426,6.95e-05,74.037,0.36,0.0322,-8.528,sex
254,ocean eyes,spotify:track:7hDVYcQq6MxkdJGweuCtl9,7hDVYcQq6MxkdJGweuCtl9,Billie Eilish,176,0.511,0.363,4,0,0.816,0.0317,144.892,0.169,0.041,-7.65,sex
255,Let Me Down Slowly,spotify:track:2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,177,0.652,0.557,1,0,0.74,0,150.073,0.483,0.0318,-5.714,sex
257,OTW,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,6Hgh47WXVKtXN5zGOu0hjI,Khalid,47,0.652,0.678,2,1,0.183,3.26e-05,72.989,0.28,0.0541,-6.183,sex
258,Six Feet Under,spotify:track:2VlLbhGLVJgdOW7kKdWWFc,2VlLbhGLVJgdOW7kKdWWFc,Billie Eilish,176,0.576,0.307,11,0,0.807,0.000355,67.513,0.157,0.0428,-12.732,sex
259,Undisputed,spotify:track:3d90vTXnPLXV6EJ99doe3k,3d90vTXnPLXV6EJ99doe3k,Sena Kana,178,0.793,0.283,6,1,0.705,0,134.137,0.576,0.111,-8.906,sex
260,Love Galore (feat. Travis Scott),spotify:track:0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,SZA,64,0.795,0.594,0,1,0.111,0,135.002,0.409,0.0747,-6.2,sex
261,Come and See Me (feat. Drake),spotify:track:1wZqJM5FGDEl3FjHDxDyQd,1wZqJM5FGDEl3FjHDxDyQd,PARTYNEXTDOOR,6,0.717,0.347,11,0,0.0511,2.43e-06,84.987,0.0589,0.0636,-10.265,sex
262,Crazy in Love,spotify:track:7jOvEsDIjHRH0LwCkwZSHS,7jOvEsDIjHRH0LwCkwZSHS,Sofia Karlberg,179,0.54,0.499,2,0,0.519,0,120.055,0.316,0.0544,-8.73,sex
