,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,ID
27897,http://www.billboard.com/charts/hot-100/1967-04-01,4/1/1967,65,Get Me To The World On Time,The Electric Prunes,Get Me To The World On TimeThe Electric Prunes,1,,65,1,spotify:track:7aRVxvubodRSjp875ZBYNC
27898,http://www.billboard.com/charts/hot-100/1967-04-29,4/29/1967,65,Him Or Me - What's It Gonna Be?,Paul Revere & The Raiders,Him Or Me - What's It Gonna Be?Paul Revere & The Raiders,1,,65,1,spotify:track:0AA6HF90AGlS4KhUfJH74f
27900,http://www.billboard.com/charts/hot-100/1967-11-11,11/11/1967,65,In And Out Of Love,Diana Ross & The Supremes,In And Out Of LoveDiana Ross & The Supremes,1,,65,1,spotify:track:3215kcniU6gv7FdOXefhom
27901,http://www.billboard.com/charts/hot-100/1967-11-18,11/18/1967,65,Honey Chile,Martha Reeves & The Vandellas,Honey ChileMartha Reeves & The Vandellas,1,,65,1,spotify:track:3YGuismm9qnCaEfUkD8uQA
27902,http://www.billboard.com/charts/hot-100/1967-12-02,12/2/1967,65,If I Could Build My Whole World Around You,Marvin Gaye & Tammi Terrell,If I Could Build My Whole World Around YouMarvin Gaye & Tammi Terrell,1,,65,1,spotify:track:1hgTF2XaLpPBSgmmHIL0ra
27903,http://www.billboard.com/charts/hot-100/1968-03-02,3/2/1968,65,Little Green Apples,Roger Miller,Little Green ApplesRoger Miller,1,,65,1,spotify:track:2iNWbCFroEzA8u0lwEvnBH
27904,http://www.billboard.com/charts/hot-100/1968-07-20,7/20/1968,65,Halfway To Paradise,Bobby Vinton,Halfway To ParadiseBobby Vinton,1,,65,1,spotify:track:4vX60kQn4cOF0HgLQRS5Rm
27905,http://www.billboard.com/charts/hot-100/1969-08-16,8/16/1969,65,"Oh, What A Night",The Dells,"Oh, What A NightThe Dells",1,,65,1,spotify:track:2ht21Rlf8L6cPLBkYmhpcs
27906,http://www.billboard.com/charts/hot-100/1970-02-28,2/28/1970,65,Instant Karma (We All Shine On),John Ono Lennon,Instant Karma (We All Shine On)John Ono Lennon,1,,65,1,spotify:track:2E9wKgL8NN7Tvydqcjoh7v
27907,http://www.billboard.com/charts/hot-100/1970-05-23,5/23/1970,65,Gimme Dat Ding,The Pipkins,Gimme Dat DingThe Pipkins,1,,65,1,spotify:track:0SolModrdnbWok9RG9JlEK
27908,http://www.billboard.com/charts/hot-100/1970-08-29,8/29/1970,65,Lola,The Kinks,LolaThe Kinks,1,,65,1,spotify:track:0UAJH0k4k3slcE83a9UGCe
27909,http://www.billboard.com/charts/hot-100/1971-08-28,8/28/1971,65,Make It Funky (Part 1),James Brown,Make It Funky (Part 1)James Brown,1,,65,1,spotify:track:18xJ30NuxKq4RDT5iVmfZo
27910,http://www.billboard.com/charts/hot-100/1972-01-29,1/29/1972,65,My World,Bee Gees,My WorldBee Gees,1,,65,1,spotify:track:51VbUJoYc1TX1e7GPcLhFQ
27911,http://www.billboard.com/charts/hot-100/1972-10-21,10/21/1972,65,It Never Rains In Southern California,Albert Hammond,It Never Rains In Southern CaliforniaAlbert Hammond,1,,65,1,spotify:track:6tunhVGD8C05MZNjSVIsjw
27912,http://www.billboard.com/charts/hot-100/1974-03-09,3/9/1974,65,Oh My My,Ringo Starr,Oh My MyRingo Starr,1,,65,1,spotify:track:7GqOrtlqGjt5kFlPK63ErE
27913,http://www.billboard.com/charts/hot-100/1975-05-31,5/31/1975,65,Listen To What The Man Said,Wings,Listen To What The Man SaidWings,1,,65,1,spotify:track:2Ri2AwoGX3yllyllN5gy9g
27914,http://www.billboard.com/charts/hot-100/1978-04-15,4/15/1978,65,Ego,Elton John,EgoElton John,1,,65,1,spotify:track:6QNrmIiwwsvkL0GFkV2Cfq
27915,http://www.billboard.com/charts/hot-100/1980-02-23,2/23/1980,65,Fire Lake,Bob Seger,Fire LakeBob Seger,1,,65,1,spotify:track:2fZw0ya0oI4pXsjkB0NBHs
27916,http://www.billboard.com/charts/hot-100/1980-05-03,5/3/1980,65,Little Jeannie,Elton John,Little JeannieElton John,1,,65,1,spotify:track:7pgAdesi3gGZO8lAyzOTvu
27917,http://www.billboard.com/charts/hot-100/1980-11-29,11/29/1980,65,Hey Nineteen,Steely Dan,Hey NineteenSteely Dan,1,,65,1,spotify:track:1tjK9HhmpEfk0ijyIKsoUk
27918,http://www.billboard.com/charts/hot-100/1981-01-24,1/24/1981,65,Hearts On Fire,Randy Meisner,Hearts On FireRandy Meisner,1,,65,1,spotify:track:1QbiHp4x6D4NLgCJm85wRQ
27919,http://www.billboard.com/charts/hot-100/1981-02-07,2/7/1981,65,Fade Away,Bruce Springsteen,Fade AwayBruce Springsteen,1,,65,1,spotify:track:1nnhJRPj841KPX46NapQy0
27920,http://www.billboard.com/charts/hot-100/1982-10-16,10/16/1982,65,Maneater,Daryl Hall John Oates,ManeaterDaryl Hall John Oates,1,,65,1,spotify:track:7j74lucZ59vqN67Ipe2ZcY
27921,http://www.billboard.com/charts/hot-100/1983-10-29,10/29/1983,65,I Guess That's Why They Call It The Blues,Elton John,I Guess That's Why They Call It The BluesElton John,1,,65,1,spotify:track:23l1kVpqMVREiwU1YAlcr4
27922,http://www.billboard.com/charts/hot-100/1984-09-29,9/29/1984,65,It Ain't Enough,Corey Hart,It Ain't EnoughCorey Hart,1,,65,1,spotify:track:3q9LRpghuXumIQLna5MZjq
27923,http://www.billboard.com/charts/hot-100/1984-11-17,11/17/1984,65,Jamie,Ray Parker Jr.,JamieRay Parker Jr.,1,,65,1,spotify:track:5yHQ8xAHLuQ2VZH3dgTPZE
27924,http://www.billboard.com/charts/hot-100/1985-04-27,4/27/1985,65,Lucky In Love,Mick Jagger,Lucky In LoveMick Jagger,1,,65,1,spotify:track:0NTk9120h5oAiJPuR9GRcY
27925,http://www.billboard.com/charts/hot-100/1986-04-19,4/19/1986,65,Nothin' At All,Heart,Nothin' At AllHeart,1,,65,1,spotify:track:4lCF99jVlxFpiAPCuvPfga
27926,http://www.billboard.com/charts/hot-100/1986-07-26,7/26/1986,65,Love Zone,Billy Ocean,Love ZoneBilly Ocean,1,,65,1,spotify:track:4vA7UNrquUGf7vUQkiyTjM
27927,http://www.billboard.com/charts/hot-100/1987-11-28,11/28/1987,65,Everywhere,Fleetwood Mac,EverywhereFleetwood Mac,1,,65,1,spotify:track:254bXAqt3zP6P50BdQvEsq
27928,http://www.billboard.com/charts/hot-100/1989-09-02,9/2/1989,65,Dr. Feelgood,Motley Crue,Dr. FeelgoodMotley Crue,1,,65,1,spotify:track:3U6sjwor2GyL9gwiolSi1Q
27929,http://www.billboard.com/charts/hot-100/1989-09-30,9/30/1989,65,Get On Your Feet,Gloria Estefan,Get On Your FeetGloria Estefan,1,,65,1,spotify:track:7awBgmQ3B0YscMXPBwE1gQ
27930,http://www.billboard.com/charts/hot-100/1990-06-30,6/30/1990,65,Jerk Out,The Time,Jerk OutThe Time,1,,65,1,spotify:track:2QzLYgjE7zTj1lb6Wi1aPx
27931,http://www.billboard.com/charts/hot-100/1994-04-30,4/30/1994,65,Misled,Celine Dion,MisledCeline Dion,1,,65,1,spotify:track:5FktSmCnJGqX1QdIJNAlr7
27932,http://www.billboard.com/charts/hot-100/1994-06-04,6/4/1994,65,Funkdafied,Da Brat,FunkdafiedDa Brat,1,,65,1,spotify:track:29VrHhpC5AS9b7XJYDPhqb
27933,http://www.billboard.com/charts/hot-100/1995-12-16,12/16/1995,65,Get Together,Big Mountain,Get TogetherBig Mountain,1,,65,1,spotify:track:2gJEYvp4QkpOgpOGj8y5ZD
27934,http://www.billboard.com/charts/hot-100/1996-06-22,6/22/1996,65,If I Ruled The World,Nas,If I Ruled The WorldNas,1,,65,1,spotify:track:5PQmSHzWnlgG4EBuIqjac2
27935,http://www.billboard.com/charts/hot-100/1996-07-06,7/6/1996,65,My Boo,Ghost Town DJ's,My BooGhost Town DJ's,1,,65,1,spotify:track:4c0rkFPszqQTyC753tsCMU
27937,http://www.billboard.com/charts/hot-100/1997-01-11,1/11/1997,65,In My Bed,Dru Hill,In My BedDru Hill,1,,65,1,spotify:track:0IBgCsG8dRnUtveiIaoFHF
27938,http://www.billboard.com/charts/hot-100/1997-10-11,10/11/1997,65,Electric Barbarella,Duran Duran,Electric BarbarellaDuran Duran,1,,65,1,spotify:track:40Huz53t5TaGL8kX8dH5Nm
27939,http://www.billboard.com/charts/hot-100/1999-02-06,2/6/1999,65,How Do I Deal,Jennifer Love Hewitt,How Do I DealJennifer Love Hewitt,1,,65,1,spotify:track:3LtwPeiF7qpP6YFLn9D6K9
27940,http://www.billboard.com/charts/hot-100/2000-01-22,1/22/2000,65,Never Let You Go,Third Eye Blind,Never Let You GoThird Eye Blind,1,,65,1,spotify:track:1sxUaLi0G2vB7dl4ogtCxH
27942,http://www.billboard.com/charts/hot-100/2001-08-25,8/25/2001,65,Every Other Time,LFO,Every Other TimeLFO,1,,65,1,spotify:track:3uD4aRM8QoEAAhwpOke7QU
27943,http://www.billboard.com/charts/hot-100/2001-09-29,9/29/2001,65,Emotion,Destiny's Child,EmotionDestiny's Child,1,,65,1,spotify:track:01Aj44KIjCrPmZeXq4UOky
27944,http://www.billboard.com/charts/hot-100/2001-10-13,10/13/2001,65,"Girls, Girls, Girls",JAY-Z,"Girls, Girls, GirlsJAY-Z",1,,65,1,spotify:track:0vzb8Ii9B2fP9c0POFGPOZ
27945,http://www.billboard.com/charts/hot-100/2002-02-02,2/2/2002,65,Hands Clean,Alanis Morissette,Hands CleanAlanis Morissette,1,,65,1,spotify:track:2LVxvGhl2U5p2ql2ujc6vZ
27946,http://www.billboard.com/charts/hot-100/2002-06-01,6/1/2002,65,No Such Thing,John Mayer,No Such ThingJohn Mayer,1,,65,1,spotify:track:6Vecwo7AHst9V2CE3kmwr0
27949,http://www.billboard.com/charts/hot-100/2004-02-07,2/7/2004,65,Falls On Me,Fuel,Falls On MeFuel,1,,65,1,spotify:track:7CIzpZaeeNCtJDi1nqEDXb
27950,http://www.billboard.com/charts/hot-100/2004-05-15,5/15/2004,65,On Fire,Lloyd Banks,On FireLloyd Banks,1,,65,1,spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1
27951,http://www.billboard.com/charts/hot-100/2004-11-27,11/27/2004,65,How We Do,The Game Featuring 50 Cent,How We DoThe Game Featuring 50 Cent,1,,65,1,spotify:track:4dvObSfgu2fiKIxcZxTaPs
27953,http://www.billboard.com/charts/hot-100/2006-12-09,12/9/2006,65,It's Not Over,Daughtry,It's Not OverDaughtry,1,,65,1,spotify:track:234RqTZmnDTnxWlVciXHLD
27954,http://www.billboard.com/charts/hot-100/2007-07-07,7/7/2007,65,Never Wanted Nothing More,Kenny Chesney,Never Wanted Nothing MoreKenny Chesney,1,,65,1,spotify:track:2q49JWdTqa951SdCXZW44g
27958,http://www.billboard.com/charts/hot-100/2009-10-31,10/31/2009,65,No Air,Glee Cast,No AirGlee Cast,1,,65,1,spotify:track:31gAxJAKHU8meGl9HqpdGY
27960,http://www.billboard.com/charts/hot-100/2010-05-15,5/15/2010,65,Gypsy,Shakira,GypsyShakira,1,,65,1,spotify:track:3FESsHW8mAuiIsYpK6aJ6u
27961,http://www.billboard.com/charts/hot-100/2010-10-16,10/16/2010,65,I Am Not A Human Being,Lil Wayne,I Am Not A Human BeingLil Wayne,1,,65,1,spotify:track:1kMuU3TNQvHbqvXCWBodmP
27963,http://www.billboard.com/charts/hot-100/2011-07-16,7/16/2011,65,Here For A Good Time,George Strait,Here For A Good TimeGeorge Strait,1,,65,1,spotify:track:11OFYsUK9EVJsQ6nutH32M
27964,http://www.billboard.com/charts/hot-100/2011-07-30,7/30/2011,65,God Gave Me You,Blake Shelton,God Gave Me YouBlake Shelton,1,,65,1,spotify:track:0w9LJae3sVlZlH2CnxTInF
27965,http://www.billboard.com/charts/hot-100/2011-09-17,9/17/2011,65,My Body,Young The Giant,My BodyYoung The Giant,1,,65,1,spotify:track:1KDYN3odJHnj9pqGHN3FVs
27966,http://www.billboard.com/charts/hot-100/2011-10-08,10/8/2011,65,It's Not Unusual,Glee Cast,It's Not UnusualGlee Cast,1,,65,1,spotify:track:1kaVnEJOzERCdCKtQKGDUH
27967,http://www.billboard.com/charts/hot-100/2012-04-14,4/14/2012,65,Heart Attack,Trey Songz,Heart AttackTrey Songz,1,,65,1,spotify:track:25CA8QVJQrh5R05UUCaODM
27968,http://www.billboard.com/charts/hot-100/2012-05-12,5/12/2012,65,How Will I Know,Glee Cast,How Will I KnowGlee Cast,1,,65,1,spotify:track:3Mfq8c7r2KgpNJxG43zMe5
27969,http://www.billboard.com/charts/hot-100/2012-11-10,11/10/2012,65,I Almost Do,Taylor Swift,I Almost DoTaylor Swift,1,,65,1,spotify:track:31pEV5lPJi7btskZoUr2yu
27971,http://www.billboard.com/charts/hot-100/2014-03-15,3/15/2014,65,Not A Bad Thing,Justin Timberlake,Not A Bad ThingJustin Timberlake,1,,65,1,spotify:track:3nB82yGjtbQFSU0JLAwLRH
27972,http://www.billboard.com/charts/hot-100/2015-01-03,1/3/2015,65,Masterpiece,Jessie J,MasterpieceJessie J,1,,65,1,spotify:track:4PYiIgzcp4o5pEYji1xY9q
27973,http://www.billboard.com/charts/hot-100/2015-11-28,11/28/2015,65,History,One Direction,HistoryOne Direction,1,,65,1,spotify:track:0HMjXBAZmSYOTTi33WpMso
27974,http://www.billboard.com/charts/hot-100/2017-10-14,10/14/2017,65,I Fall Apart,Post Malone,I Fall ApartPost Malone,1,,65,1,spotify:track:75ZvA4QfFiZvzhj2xkaWAh
