,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,artist,mood
3177,Eternity,spotify:track:6x2anDiALBlkT9eLrOfCua,6x2anDiALBlkT9eLrOfCua,0.733,0.36,1,0,0.157,0.755,129.964,0.0346,0.04,-11.828,Jacoo,sad
3178,meaningless,spotify:track:53Uaij9DVXRKqSOxdenUR6,53Uaij9DVXRKqSOxdenUR6,0.588,0.0692,4,0,0.86,0.00341,72.058,0.214,0.307,-15.963,eevee,sad
3179,Introduction; Nothingness,spotify:track:7N10t5HJbSsccIZxihyw65,7N10t5HJbSsccIZxihyw65,0.53,0.32,9,1,0.948,0.000146,86.655,0.16,0.358,-16.341,Hayden Calnin,sad
3180,Drown (feat. Skylr),spotify:track:7FkPpkgVXlcucQJ4XCdJ6W,7FkPpkgVXlcucQJ4XCdJ6W,0.441,0.347,5,0,0.885,0.00184,140.086,0.0481,0.0515,-10.71,Samuel Proffitt,sad
3181,Warmth In Winter,spotify:track:3S1PjGzeTdlqzy3AZrtLLe,3S1PjGzeTdlqzy3AZrtLLe,0.668,0.46,1,1,0.257,0.115,129.983,0.0343,0.0399,-12.431,Late June,sad
3182,Today Is a Gift,spotify:track:0sMImBteCIVUKNhcyx3Cyx,0sMImBteCIVUKNhcyx3Cyx,0.763,0.314,5,1,0.557,0.873,141.995,0.509,0.118,-16.465,Beowülf,sad
3183,Please Don't Go,spotify:track:6DGc05eY0SZz5zRBa7EIS2,6DGc05eY0SZz5zRBa7EIS2,0.788,0.332,9,1,0.713,0.00997,117.938,0.467,0.117,-11.999,Beowülf,sad
3184,Why Not,spotify:track:1FBO2Xb9xQdHlRulIeGK0C,1FBO2Xb9xQdHlRulIeGK0C,0.5,0.478,7,1,0.772,0.339,82.033,0.194,0.0586,-11.838,Moo Latte,sad
3185,Your Goodbye,spotify:track:3xJ5lT2gTw4PXuYuSlFd0V,3xJ5lT2gTw4PXuYuSlFd0V,0.631,0.266,9,0,0.211,5.88e-06,80.007,0.433,0.043,-13.731,ZUHAIR,sad
3186,Self Love,spotify:track:6HF0vJjs8EC2MLAep3NngK,6HF0vJjs8EC2MLAep3NngK,0.675,0.139,9,1,0.985,0.292,138.074,0.197,0.0635,-26.739,Samuel Sykes,sad
3187,you looked nice today,spotify:track:4G7h2rBlnZMd9eQA6xQsVo,4G7h2rBlnZMd9eQA6xQsVo,0.402,0.433,6,1,0.788,0.171,79.28,0.545,0.262,-18.19,frumhere,sad
3188,This is Love - Interlude,spotify:track:3YQA5wp0v5qTJF4Lq1qHIS,3YQA5wp0v5qTJF4Lq1qHIS,0.608,0.375,4,1,0.638,0.00512,130.0,0.229,0.0443,-16.038,Joey Kidney,sad
3189,Heartbreak,spotify:track:0BFx2DlwB0Cmmi8woZJuoq,0BFx2DlwB0Cmmi8woZJuoq,0.46,0.459,10,0,0.232,0.138,84.895,0.36,0.169,-11.164,j^p^n,sad
3191,Home Alone,spotify:track:5zpuwUgpaNFPgCximbBqTC,5zpuwUgpaNFPgCximbBqTC,0.52,0.569,8,1,0.865,0.00106,78.961,0.103,0.0782,-9.638,Kevin Kaho Tsui,sad
3192,I'll Be Different,spotify:track:6NdGVxFEWTh7sA6DWqeAmK,6NdGVxFEWTh7sA6DWqeAmK,0.683,0.304,10,0,0.755,0.102,93.004,0.51,0.102,-13.668,Zaini,sad
3193,Take Care,spotify:track:6vQcRulrQ89KVFxewEhfT7,6vQcRulrQ89KVFxewEhfT7,0.638,0.411,7,0,0.443,0.463,125.04,0.0505,0.0591,-10.024,Thomas Reid,sad
3194,Holding You Close,spotify:track:04kW0tMkSP5Sdrwzr3Jvcy,04kW0tMkSP5Sdrwzr3Jvcy,0.556,0.657,0,0,0.219,0.881,129.92,0.21,0.0442,-10.011,Late June,sad
3195,Glory Days,spotify:track:1zdzawvseiBbVBRvAkfj8O,1zdzawvseiBbVBRvAkfj8O,0.682,0.385,9,0,0.876,0.801,88.0,0.397,0.0291,-11.12,Joey Pecoraro,sad
3196,I Had Sex With Other Girls,spotify:track:0lEPfFa4IH6uDPz28lg1QL,0lEPfFa4IH6uDPz28lg1QL,0.826,0.22,7,0,0.896,0.902,91.079,0.304,0.0457,-21.144,Donny,sad
3197,Happyness,spotify:track:4xw5cWjsdu5m6KeXND8Wqk,4xw5cWjsdu5m6KeXND8Wqk,0.462,0.506,1,0,0.791,0.89,79.052,0.507,0.177,-10.213,cormac,sad
3198,Ocean Eyes,spotify:track:5kTvP86eP1OC1r8MNsSluO,5kTvP86eP1OC1r8MNsSluO,0.488,0.27,4,0,0.956,0.158,67.589,0.502,0.193,-14.154,moody woody,sad
3199,I'll Always Love You,spotify:track:3wnCuDR1qWlElvTj0I1pnI,3wnCuDR1qWlElvTj0I1pnI,0.722,0.389,10,1,0.698,0.0515,127.821,0.217,0.0462,-9.736,Thomas Reid,sad
3200,any dream you want,spotify:track:5yG2aYwRLo570AVNNHJzZp,5yG2aYwRLo570AVNNHJzZp,0.464,0.362,0,1,0.936,0.899,139.704,0.24,0.0801,-22.135,lϕss,sad
3202,Falling,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10,0,0.123,0,127.085,0.236,0.0364,-8.756,Trevor Daniel,sad
3204,7 Years,spotify:track:5kqIPrATaCc2LqxVWzQGbk,5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,10,1,0.287,0,119.992,0.34,0.0514,-5.829,Lukas Graham,sad
3207,Make You Mine,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,1,0.0128,0,103.014,0.638,0.0261,-4.452,PUBLIC,sad
3212,18,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM,3JjnGLK8IxkNLvo8Lb3KOM,0.681,0.582,6,0,0.22,0,124.038,0.221,0.0313,-7.76,One Direction,sad
3213,What Makes You Beautiful,spotify:track:4cluDES4hQEUhmXj6TXkSo,4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,1,0.009,0,124.99,0.888,0.0737,-2.494,One Direction,sad
3214,Last Night (Beer Fear),spotify:track:0tn15AIyBUAi9WLzzhKQsk,0tn15AIyBUAi9WLzzhKQsk,0.456,0.786,1,1,0.198,0,92.287,0.918,0.237,-3.877,Lucy Spraggan,sad
3216,This Is What It Takes,spotify:track:0vW819CC45qQzi1lM9PaAg,0vW819CC45qQzi1lM9PaAg,0.483,0.324,0,1,0.384,0,81.879,0.324,0.0317,-6.703,Shawn Mendes,sad
3217,Lose You To Love Me,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,1HfMVBKM75vxSfsQ5VefZ5,0.505,0.34,4,1,0.576,0,101.993,0.0916,0.0438,-9.005,Selena Gomez,sad
3221,Without Me,spotify:track:5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,1,0.297,9.11e-06,136.041,0.533,0.0705,-7.05,Halsey,sad
3222,7 Minutes,spotify:track:6FYbr9QzRoZPh0Re8lDO9z,6FYbr9QzRoZPh0Re8lDO9z,0.613,0.739,10,1,0.526,0,104.966,0.712,0.0311,-6.478,Dean Lewis,sad
3223,Perfect Duet (Ed Sheeran & Beyoncé),spotify:track:1bhUWB0zJMIKr9yVPrkEuI,1bhUWB0zJMIKr9yVPrkEuI,0.587,0.299,8,1,0.779,0,94.992,0.356,0.0263,-7.365,Ed Sheeran,sad
3224,"Girl Crush - Recorded at Metropolis Studios, London",spotify:track:4YutJsNwBBInE8vemufpQ8,4YutJsNwBBInE8vemufpQ8,0.468,0.197,4,1,0.658,0,144.212,0.249,0.033,-11.727,Harry Styles,sad
3226,Love Someone,spotify:track:6r3baE6njwU4aoJq6zPukG,6r3baE6njwU4aoJq6zPukG,0.661,0.412,0,1,0.173,0,85.932,0.299,0.0409,-6.585,Lukas Graham,sad
3227,Someone You Loved,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,1,0.751,0,109.891,0.446,0.0319,-5.679,Lewis Capaldi,sad
3231,prom dress,spotify:track:0X3a2iLqyGMYi4g2WtUaXu,0X3a2iLqyGMYi4g2WtUaXu,0.56,0.674,10,1,0.698,0,119.942,0.421,0.0446,-6.048,mxmtoon,sad
3236,parents,spotify:track:68rVGSTnCiFOET9k5Vd8Se,68rVGSTnCiFOET9k5Vd8Se,0.618,0.823,7,1,0.0132,0,82.004,0.58,0.0447,-4.76,YUNGBLUD,sad
3239,Never Ending Story,spotify:track:7r6xGsyES2DTacyP6O585i,7r6xGsyES2DTacyP6O585i,0.438,0.489,0,1,0.0103,1.22e-05,136.077,0.182,0.0465,-11.568,Gaten Matarazzo,sad
3242,Yellow Hearts,spotify:track:2W4yABdLc4Jnds67Poi5Nl,2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,7,1,0.177,0,129.039,0.695,0.0719,-8.943,Ant Saunders,sad
3243,i wanna be your girlfriend,spotify:track:3h3pOvw6hjOvZxRUseB7h9,3h3pOvw6hjOvZxRUseB7h9,0.54,0.381,7,1,0.0217,0.000687,155.882,0.343,0.0347,-14.323,girl in red,sad
3247,Leaving My Love Behind,spotify:track:1NxHgM5nOnmqi3KUVLbaIw,1NxHgM5nOnmqi3KUVLbaIw,0.409,0.446,2,1,0.65,0,75.638,0.135,0.0317,-4.836,Lewis Capaldi,sad
3249,Boys Like You - Acoustic,spotify:track:51xRMJFRBrW9C1RI1qW4S0,51xRMJFRBrW9C1RI1qW4S0,0.477,0.128,2,1,0.928,0,88.917,0.38,0.0707,-14.567,Anna Clendening,sad
3251,In My Blood,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5,1,0.0573,0,140.025,0.487,0.066,-7.321,Shawn Mendes,sad
3254,Shallow,spotify:track:2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,1,0.371,0,95.799,0.323,0.0308,-6.362,Lady Gaga,sad
3255,All I Want,spotify:track:1v6svH1Fyx9C1nIt1mA2DT,1v6svH1Fyx9C1nIt1mA2DT,0.376,0.43,0,0,0.0902,0,77.599,0.129,0.0328,-6.585,Olivia Rodrigo,sad
3258,Let Me Down Slowly,spotify:track:2uaiyLKnYvazyfR0Ky3Kbk,2uaiyLKnYvazyfR0Ky3Kbk,0.649,0.548,1,0,0.733,0,150.036,0.506,0.0318,-5.692,Alec Benjamin,sad
3260,Crazy in Love,spotify:track:7jOvEsDIjHRH0LwCkwZSHS,7jOvEsDIjHRH0LwCkwZSHS,0.54,0.499,2,0,0.519,0,120.055,0.316,0.0544,-8.73,Sofia Karlberg,sad
3262,human,spotify:track:1zVhMuH7agsRe6XkljIY4U,1zVhMuH7agsRe6XkljIY4U,0.439,0.489,8,1,0.132,0.000643,143.808,0.253,0.0368,-6.286,Christina Perri,sad
3268,hostage,spotify:track:1WsEgieHsWWndAzLkmV105,1WsEgieHsWWndAzLkmV105,0.427,0.123,9,0,0.868,3.12e-05,129.565,0.0394,0.0497,-15.228,Billie Eilish,sad
3269,Never Enough,spotify:track:1RJ5HlGxviWkML3taa8Ifh,1RJ5HlGxviWkML3taa8Ifh,0.265,0.324,6,1,0.872,0,68.707,0.268,0.0378,-6.647,Cimorelli,sad
3270,Can't Help Falling in Love,spotify:track:38U5nzsRfRPaIvldiSHhwY,38U5nzsRfRPaIvldiSHhwY,0.243,0.334,4,1,0.919,0,100.56,0.192,0.031,-6.344,Cimorelli,sad
3271,Someone To You - Acoustic,spotify:track:6uhk9SHuaSqlvG2Dt3Ncnk,6uhk9SHuaSqlvG2Dt3Ncnk,0.602,0.695,2,1,0.736,0,150.01,0.604,0.0332,-5.874,BANNERS,sad
3272,Good Grief - Bunker Sessions,spotify:track:6F65WOUiJFqsUhxTzzAWO7,6F65WOUiJFqsUhxTzzAWO7,0.601,0.659,1,1,0.647,0,115.983,0.518,0.0454,-3.745,Bastille,sad
3274,Pain,spotify:track:1vwTCUJxmGlTuClU5YLfJA,1vwTCUJxmGlTuClU5YLfJA,0.469,0.11,0,1,0.602,0,119.745,0.103,0.0423,-14.773,Nessa Barrett,sad
3276,You're Somebody Else - Acoustic,spotify:track:536vha5aAUhlb50NGDfzfa,536vha5aAUhlb50NGDfzfa,0.379,0.247,1,1,0.932,3.6e-06,205.561,0.37,0.0399,-9.959,flora cash,sad
3277,Pray,spotify:track:4zcVQvCRJRafP6JtLGyy7R,4zcVQvCRJRafP6JtLGyy7R,0.552,0.333,0,1,0.0868,0,139.657,0.274,0.027,-7.836,jxdn,sad
3285,Say You Won't Let Go,spotify:track:0p6RzKrGeXzyYYd2RZPKd8,0p6RzKrGeXzyYYd2RZPKd8,0.358,0.557,10,1,0.695,0,85.043,0.494,0.059,-7.398,James Arthur,sad
3287,July,spotify:track:6J2LdBN97cDWn0MLxYh9HB,6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,9,0,0.868,0,72.541,0.322,0.042,-8.953,Noah Cyrus,sad
3296,All the Kids Are Depressed,spotify:track:1aUHuBqwaX09WT5LFdIBsX,1aUHuBqwaX09WT5LFdIBsX,0.465,0.404,0,1,0.612,0,199.944,0.64,0.0372,-8.379,Kyle Olthoff,sad
3299,Body,spotify:track:6wQgV6ZYt1snXyQV69mGT4,6wQgV6ZYt1snXyQV69mGT4,0.452,0.325,4,0,0.627,0,97.987,0.33,0.0337,-8.687,Jordan Suaste,sad
3300,You're Somebody Else,spotify:track:6iWEhoALoBFnQMNVhYY0Sc,6iWEhoALoBFnQMNVhYY0Sc,0.706,0.46,1,1,0.847,0.00796,102.984,0.23,0.0296,-9.061,flora cash,sad
3301,Come Back to Earth,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,01z2fBGB8Hl3Jd3zXe4IXR,0.272,0.238,2,0,0.89,0.00925,83.507,0.119,0.0349,-12.148,Mac Miller,sad
3302,PROM / KING,spotify:track:5cZpwmXGzDvBDX9Iv6wXzx,5cZpwmXGzDvBDX9Iv6wXzx,0.516,0.859,7,1,0.229,0,77.307,0.78,0.709,-7.263,Saba,sad
3303,"Sing About Me, I'm Dying Of Thirst",spotify:track:3q2v8QaTnHLveAQzR6gvYm,3q2v8QaTnHLveAQzR6gvYm,0.654,0.753,11,0,0.303,8.08e-05,110.722,0.371,0.395,-7.556,Kendrick Lamar,sad
3304,The Book of Soul,spotify:track:1to4zsRWRjzbRGcBSvEQsm,1to4zsRWRjzbRGcBSvEQsm,0.522,0.654,11,0,0.701,0,77.74,0.508,0.322,-7.14,Ab-Soul,sad
3305,Dear April (Side A - Acoustic),spotify:track:62ljuuXo0zrcrtJnnOhfxT,62ljuuXo0zrcrtJnnOhfxT,0.444,0.152,8,0,0.953,8.85e-05,115.95,0.227,0.0471,-12.87,Frank Ocean,sad
3306,All Bad,spotify:track:0G6ExlA2fcJIDGoayswUNT,0G6ExlA2fcJIDGoayswUNT,0.538,0.238,11,1,0.854,0.0482,78.881,0.507,0.316,-14.541,JID,sad
3307,I. Flight of the Navigator,spotify:track:5k8eNtmqlKe21qjIFIp1Du,5k8eNtmqlKe21qjIFIp1Du,0.304,0.668,1,0,0.0539,0.141,79.319,0.166,0.0439,-10.739,Childish Gambino,sad
3308,Runaway,spotify:track:3DK6m7It6Pw857FcQftMds,3DK6m7It6Pw857FcQftMds,0.374,0.568,1,0,0.219,0.00219,84.733,0.111,0.109,-3.825,Kanye West,sad
3309,Fair Chance,spotify:track:7iTzI1VrcYwgLJ8grjn99T,7iTzI1VrcYwgLJ8grjn99T,0.693,0.504,9,1,0.628,0.4,105.021,0.254,0.0402,-11.621,Thundercat,sad
3310,Everybody,spotify:track:1OuN92HcVG6NVpWbeESNB3,1OuN92HcVG6NVpWbeESNB3,0.875,0.599,9,0,0.0333,0.0143,152.061,0.112,0.138,-9.077,Mac Miller,sad
3311,Tranquility,spotify:track:4F1dfc0U5e43y7Sa1SQVwp,4F1dfc0U5e43y7Sa1SQVwp,0.58,0.517,0,1,0.769,0.00746,85.432,0.6,0.125,-11.252,Isaiah Rashad,sad
3312,Pigeonman,spotify:track:5Q4lwz5yuvv7BWqMoCGwt8,5Q4lwz5yuvv7BWqMoCGwt8,0.281,0.761,5,0,0.277,0,73.879,0.601,0.369,-7.843,redveil,sad
3313,Chum,spotify:track:6plT7nFGiXKSBP9HFSI4ef,6plT7nFGiXKSBP9HFSI4ef,0.51,0.503,10,0,0.0216,0.002,153.582,0.193,0.242,-8.756,Earl Sweatshirt,sad
3314,Acid Rain,spotify:track:0yLsJKNJHmSnmSGl3ZodYn,0yLsJKNJHmSnmSGl3ZodYn,0.727,0.527,9,1,0.218,0.000228,84.471,0.102,0.252,-7.111,Chance the Rapper,sad
3315,Amphetamine,spotify:track:3Zau3JcrZcBfw8aVjKGkSX,3Zau3JcrZcBfw8aVjKGkSX,0.619,0.532,5,1,0.715,1.33e-05,120.019,0.401,0.515,-9.554,Smino,sad
3316,Answer,spotify:track:6rqj2zeKhLy3exkuFi6mSz,6rqj2zeKhLy3exkuFi6mSz,0.368,0.838,8,0,0.00329,5.74e-06,72.19,0.477,0.0487,-6.465,"Tyler, The Creator",sad
3317,2009,spotify:track:6dFn6my1sHK2bcf23GlHwM,6dFn6my1sHK2bcf23GlHwM,0.533,0.496,6,0,0.77,0.000164,155.158,0.173,0.517,-9.363,Mac Miller,sad
3318,Fighters (feat. Matthew Santos),spotify:track:2Kh1dZBgQAJQ2ZQ6AjMQdp,2Kh1dZBgQAJQ2ZQ6AjMQdp,0.664,0.597,2,1,0.869,0,140.061,0.581,0.165,-8.731,Lupe Fiasco,sad
3319,Free The Frail,spotify:track:5r7OKhOQl2vM8SZnCXSQk1,5r7OKhOQl2vM8SZnCXSQk1,0.553,0.509,1,1,0.515,0,153.674,0.264,0.353,-7.955,JPEGMAFIA,sad
3320,Nikes,spotify:track:19YKaevk2bce4odJkP5L22,19YKaevk2bce4odJkP5L22,0.543,0.394,8,1,0.695,0.000239,137.811,0.118,0.0864,-9.637,Frank Ocean,sad
3321,His Pain,spotify:track:2uujJLrRplaQMkEx8CybZ8,2uujJLrRplaQMkEx8CybZ8,0.447,0.422,1,0,0.872,5.6e-06,165.695,0.77,0.167,-11.076,BJ The Chicago Kid,sad
3322,Too Much,spotify:track:4XKBoqWQjPdNM4t0znWu7E,4XKBoqWQjPdNM4t0znWu7E,0.637,0.569,6,1,0.173,0,140.269,0.148,0.55,-5.858,Drake,sad
3323,Been Around,spotify:track:5V5MUoJUc1NINhZrmk063n,5V5MUoJUc1NINhZrmk063n,0.78,0.428,6,0,0.365,2.24e-06,70.749,0.549,0.39,-7.069,Cordae,sad
3324,Pretty Little Fears (feat. J. Cole),spotify:track:4at3d5QWnlibMVN75ECDrp,4at3d5QWnlibMVN75ECDrp,0.61,0.458,9,1,0.696,0.000103,192.099,0.246,0.36,-11.336,6LACK,sad
3325,Garden Shed (feat. Estelle),spotify:track:6ACiYjq5Q7e6BlhZEHz7cd,6ACiYjq5Q7e6BlhZEHz7cd,0.423,0.456,2,0,0.381,0.016,112.984,0.148,0.0579,-8.45,"Tyler, The Creator",sad
3326,Heard 'Em Say,spotify:track:6yIjtVtnOBeC8SwdVHzAuF,6yIjtVtnOBeC8SwdVHzAuF,0.744,0.696,7,0,0.0535,0.0454,95.07,0.563,0.162,-8.313,Kanye West,sad
3327,LVL,spotify:track:787rCZF9i4L1cXGMkdyIk4,787rCZF9i4L1cXGMkdyIk4,0.597,0.427,5,0,0.18,1.33e-05,120.085,0.0997,0.0536,-6.764,A$AP Rocky,sad
3328,Love Yourz,spotify:track:4gkl7QbQvBd3TM9PhlWFkI,4gkl7QbQvBd3TM9PhlWFkI,0.502,0.623,8,1,0.609,0,75.578,0.399,0.44,-8.812,J. Cole,sad
3329,Black Boy Fly - Bonus Track,spotify:track:1H7yy9jlDYS2EBF41J6Yf5,1H7yy9jlDYS2EBF41J6Yf5,0.593,0.731,1,1,0.108,1.52e-06,160.084,0.61,0.149,-5.21,Kendrick Lamar,sad
3330,Perfect Circle / God Speed,spotify:track:4TlN2LSHn3DzauUe77l0ib,4TlN2LSHn3DzauUe77l0ib,0.463,0.561,10,1,0.469,0,85.148,0.35,0.235,-6.943,Mac Miller,sad
3331,u,spotify:track:1bxEpNR75Hq3T2oF9AZjt8,1bxEpNR75Hq3T2oF9AZjt8,0.406,0.798,11,0,0.26,0,71.547,0.58,0.432,-5.585,Kendrick Lamar,sad
3332,Interlude,spotify:track:2NJu5JtZLPmmuZF7Lr4Arr,2NJu5JtZLPmmuZF7Lr4Arr,0.521,0.285,5,0,0.936,0.000168,64.825,0.157,0.105,-14.619,J. Cole,sad
3333,Sideline Story,spotify:track:5pIn0ZiclQOMzoFUlgDY0f,5pIn0ZiclQOMzoFUlgDY0f,0.745,0.572,10,0,0.705,0,89.051,0.663,0.174,-7.003,J. Cole,sad
3334,Roses,spotify:track:2DHNCWZYmVr1Lv08q5b0kB,2DHNCWZYmVr1Lv08q5b0kB,0.723,0.465,3,0,0.259,2.7e-05,97.702,0.513,0.0952,-6.454,Kanye West,sad
3335,Changes,spotify:track:1dzwFgBlZNxt28aQOinNGn,1dzwFgBlZNxt28aQOinNGn,0.478,0.326,3,1,0.468,0.000221,137.04,0.338,0.0693,-10.992,A$AP Rocky,sad
3336,For Colored Boys,spotify:track:27AAmANpk1RaMArcEuEoMt,27AAmANpk1RaMArcEuEoMt,0.469,0.648,1,0,0.864,0,77.129,0.775,0.379,-6.122,Kota the Friend,sad
3337,Bad Guys,spotify:track:6nmdFeevdlx3mx7cag7hhC,6nmdFeevdlx3mx7cag7hhC,0.703,0.405,0,1,0.486,0.000442,157.999,0.343,0.329,-12.647,YGTUT,sad
3338,Poe Mans Dreams (His Vice) (feat. GLC),spotify:track:5eOmhymcp3AisKPVAytrs6,5eOmhymcp3AisKPVAytrs6,0.736,0.892,1,1,0.619,1.14e-06,88.124,0.597,0.28,-5.217,Kendrick Lamar,sad
3339,Street Lights,spotify:track:6j8gTlbhj9KJSeypNcNAS9,6j8gTlbhj9KJSeypNcNAS9,0.644,0.487,6,1,0.0287,0.0166,125.528,0.467,0.034,-9.654,Kanye West,sad
3340,Streetcar,spotify:track:7Cu2COdH93MnuireuKNiS3,7Cu2COdH93MnuireuKNiS3,0.41,0.298,3,1,0.721,0,109.651,0.142,0.0473,-11.796,Daniel Caesar,sad
3341,Stuck in the Mud (feat. SZA),spotify:track:2eYY43d0V17SxOX0g7sBAD,2eYY43d0V17SxOX0g7sBAD,0.568,0.714,11,1,0.099,0.00522,150.024,0.508,0.368,-8.228,Isaiah Rashad,sad
3342,Phoenix,spotify:track:77v9kYcrCZV615E0P9WMrD,77v9kYcrCZV615E0P9WMrD,0.644,0.515,9,0,0.589,0.00522,144.072,0.519,0.143,-11.274,A$AP Rocky,sad
3343,Growing Apart (To Get Closer),spotify:track:2AyFYSaJjz9XMc0kMr1R3a,2AyFYSaJjz9XMc0kMr1R3a,0.586,0.533,8,0,0.368,0,106.835,0.59,0.366,-9.943,Kendrick Lamar,sad
3344,Ghost Town,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,7vgTNTaEz3CsBZ1N4YQalM,0.573,0.545,7,0,0.0969,0,83.378,0.297,0.0288,-4.247,Kanye West,sad
3345,She's Mine Pt. 1,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,0HtOJj7Kl74s1Ngf3MWeif,0.439,0.204,2,1,0.766,0.0913,139.652,0.0408,0.0587,-15.165,J. Cole,sad
3346,She's Mine Pt. 2,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,5rmcjZTrE9JR1YrbNZDFNW,0.486,0.194,2,1,0.798,0.00624,70.031,0.048,0.0712,-15.265,J. Cole,sad
3347,Snakes,spotify:track:3dkLUA4zs07CnhchRuRV6J,3dkLUA4zs07CnhchRuRV6J,0.529,0.669,1,1,0.823,0,82.147,0.797,0.337,-4.653,Joey Bada$$,sad
3348,Lost Ones,spotify:track:3l6lmZCaZdnc90MI2BktqP,3l6lmZCaZdnc90MI2BktqP,0.727,0.781,5,1,0.103,0,81.076,0.682,0.29,-8.614,J. Cole,sad
3349,untitled 05 | 09.21.2014.,spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,3V8vWoCbKbfjNrPaQ4YtSg,0.461,0.62,0,1,0.321,0,153.941,0.422,0.496,-9.822,Kendrick Lamar,sad
3350,Violent Crimes,spotify:track:3s7MCdXyWmwjdcWh7GWXas,3s7MCdXyWmwjdcWh7GWXas,0.669,0.419,1,0,0.376,0,109.813,0.0397,0.522,-6.724,Kanye West,sad
3351,III. Urn,spotify:track:08l1JURDZhRhQsOM1OTL8w,08l1JURDZhRhQsOM1OTL8w,0.594,0.445,0,0,0.623,0.00235,140.034,0.399,0.073,-12.759,Childish Gambino,sad
3352,I Wonder,spotify:track:4jQqM4NI79HEcWHUJb8Hvf,4jQqM4NI79HEcWHUJb8Hvf,0.542,0.466,0,1,0.141,0.000445,191.385,0.124,0.0831,-8.665,Kanye West,sad
3353,#longlivesteelo,spotify:track:36VN1wQ65y4WhSGvRkXcR0,36VN1wQ65y4WhSGvRkXcR0,0.539,0.465,6,0,0.403,0,185.558,0.205,0.407,-8.698,Joey Bada$$,sad
3354,Good To Be Home,spotify:track:1XrAcjujf8r5UkCg3NWydz,1XrAcjujf8r5UkCg3NWydz,0.615,0.766,0,1,0.529,0,80.212,0.473,0.401,-3.714,Kota the Friend,sad
3355,Cinderella (feat. Ty Dolla $ign),spotify:track:2lpygKqzPFtItQ4ss3cgfb,2lpygKqzPFtItQ4ss3cgfb,0.545,0.534,8,0,0.235,0,140.021,0.24,0.047,-6.874,Mac Miller,sad
3356,Black Beetles,spotify:track:1wvPULq0vY0ajlfTriADX7,1wvPULq0vY0ajlfTriADX7,0.446,0.798,1,1,0.248,2.22e-06,63.464,0.433,0.213,-5.809,Joey Bada$$,sad
3357,Hereditary,spotify:track:0fK60qLRIpyT05TXzoSBY0,0fK60qLRIpyT05TXzoSBY0,0.491,0.551,7,1,0.466,1.94e-05,154.992,0.361,0.358,-12.332,JID,sad
3358,Heavenly Father,spotify:track:0qLt7pQhm8LDxFgI0YXdlY,0qLt7pQhm8LDxFgI0YXdlY,0.608,0.676,1,1,0.212,0,80.939,0.57,0.248,-7.56,Isaiah Rashad,sad
3359,Pennyroyal,spotify:track:2miKV8OiAhmZPjhCzgRnvw,2miKV8OiAhmZPjhCzgRnvw,0.748,0.834,11,0,0.0577,0,93.485,0.918,0.112,-2.272,Joey Bada$$,sad
3360,Song Cry,spotify:track:19ELgyBdMcEjGcbFHcY1ba,19ELgyBdMcEjGcbFHcY1ba,0.654,0.866,7,0,0.236,0,85.488,0.505,0.151,-3.318,JAY-Z,sad
3361,Coldest Winter,spotify:track:2RRFTLIglxHgAYQzsSLI4Y,2RRFTLIglxHgAYQzsSLI4Y,0.761,0.516,0,1,0.171,3.21e-06,133.999,0.562,0.044,-10.229,Kanye West,sad
3362,Runaway,spotify:track:6uslSzMm1xIuCf5p9ECEtz,6uslSzMm1xIuCf5p9ECEtz,0.475,0.757,2,1,0.195,0,187.929,0.0707,0.357,-7.307,J. Cole,sad
3363,How Much A Dollar Cost,spotify:track:4tQcyj5488alHT1ZgFduzn,4tQcyj5488alHT1ZgFduzn,0.624,0.729,1,1,0.415,0,87.948,0.334,0.198,-4.747,Kendrick Lamar,sad
3364,Dressed Like Rappers,spotify:track:5oO0BgiNJzi3Q13uIvizqN,5oO0BgiNJzi3Q13uIvizqN,0.416,0.52,6,0,0.187,1.76e-06,78.794,0.486,0.476,-12.628,Isaiah Rashad,sad
